card_id,customer_id,card_type,credit_limit,issue_date
8775,12354,Gold,150000,2024-04-25
8776,9021,Silver,50000,2024-11-02
8777,4932,Silver,75000,2023-05-21
8778,27662,Silver,150000,2024-10-10
8779,35549,Gold,150000,2024-07-28
8780,11186,Gold,150000,2023-12-20
8781,47409,Platinum,500000,2024-02-23
8782,44644,Platinum,750000,2023-12-22
8783,20676,Silver,50000,2024-04-25
8784,18178,Gold,200000,2024-05-05
8785,9353,Gold,100000,2024-05-30
8786,15117,Silver,100000,2023-10-17
8787,14173,Gold,300000,2024-08-02
8788,34237,Gold,200000,2024-11-04
8789,20285,Silver,150000,2024-07-11
8790,19964,Gold,200000,2024-06-20
8791,48197,Silver,75000,2024-09-05
8792,39980,Gold,100000,2024-02-19
8793,41619,Silver,75000,2024-08-17
8794,35362,Silver,150000,2024-12-18
8795,7381,Gold,200000,2024-03-17
8796,32315,Gold,200000,2023-05-17
8797,24200,Gold,300000,2024-07-10
8798,30568,Silver,75000,2024-08-08
8799,11508,Platinum,300000,2023-04-21
8800,46032,Silver,75000,2024-11-16
8801,7929,Gold,150000,2023-06-01
8802,44081,Platinum,500000,2023-08-30
8803,5553,Platinum,300000,2023-11-08
8804,17702,Platinum,750000,2023-09-15
8805,2337,Silver,150000,2024-12-12
8806,49593,Gold,200000,2024-06-10
8807,20155,Silver,75000,2023-08-02
8808,45703,Platinum,300000,2024-05-15
8809,17081,Gold,300000,2023-04-27
8810,32013,Silver,100000,2023-05-23
8811,25179,Silver,50000,2023-09-14
8812,48095,Silver,150000,2023-11-05
8813,32661,Silver,100000,2023-10-21
8814,1848,Silver,50000,2023-10-26
8815,11253,Gold,300000,2024-06-25
8816,13910,Silver,150000,2023-06-30
8817,8871,Silver,50000,2024-04-23
8818,9568,Gold,150000,2023-09-23
8819,1337,Gold,300000,2023-06-25
8820,37071,Platinum,500000,2024-04-11
8821,40955,Platinum,750000,2024-08-30
8822,26363,Gold,150000,2023-11-02
8823,36473,Silver,50000,2023-09-13
8824,13423,Gold,100000,2023-09-10
8825,36726,Gold,150000,2024-01-22
8826,37898,Gold,100000,2024-03-29
8827,6378,Gold,200000,2023-06-12
8828,1553,Silver,50000,2024-09-07
8829,10134,Silver,75000,2024-02-22
8830,37899,Silver,100000,2024-08-18
8831,30707,Gold,100000,2023-12-13
8832,36662,Platinum,750000,2023-09-28
8833,9467,Silver,50000,2023-07-08
8834,30528,Silver,100000,2023-03-12
8835,32648,Gold,200000,2024-01-16
8836,23159,Silver,150000,2023-06-17
8837,37249,Silver,50000,2024-07-10
8838,26269,Platinum,500000,2023-06-05
8839,43194,Silver,50000,2024-09-30
8840,45731,Business,750000,2024-05-31
8841,28642,Silver,75000,2024-04-11
8842,19530,Silver,150000,2023-12-05
8843,25050,Platinum,500000,2024-11-28
8844,10924,Silver,100000,2024-01-01
8845,48086,Silver,100000,2024-03-13
8846,9905,Platinum,300000,2023-09-27
8847,34621,Platinum,750000,2023-05-19
8848,8576,Gold,200000,2024-03-08
8849,40278,Silver,75000,2023-06-08
8850,38006,Silver,75000,2023-10-16
8851,11330,Gold,200000,2024-01-03
8852,420,Gold,200000,2023-09-14
8853,28694,Silver,75000,2023-10-26
8854,43071,Gold,200000,2023-06-12
8855,16762,Silver,100000,2024-07-15
8856,47337,Silver,75000,2023-10-06
8857,25815,Business,1000000,2023-09-25
8858,39257,Silver,50000,2024-08-17
8859,20005,Silver,75000,2024-10-14
8860,16007,Platinum,750000,2023-02-18
8861,15583,Gold,150000,2024-01-27
8862,15987,Gold,300000,2024-09-18
8863,13862,Platinum,300000,2024-02-28
8864,9636,Silver,50000,2024-03-22
8865,25825,Silver,150000,2024-06-26
8866,38991,Silver,50000,2024-06-09
8867,27144,Silver,150000,2024-01-18
8868,18663,Gold,300000,2023-05-12
8869,6219,Platinum,300000,2023-04-07
8870,46734,Platinum,750000,2024-01-28
8871,531,Gold,200000,2023-08-22
8872,23193,Silver,50000,2024-07-07
8873,7354,Silver,75000,2024-01-08
8874,9824,Silver,150000,2023-07-22
8875,7831,Silver,75000,2023-03-22
8876,13366,Gold,200000,2024-06-02
8877,30571,Gold,200000,2024-04-19
8878,24576,Gold,150000,2024-02-01
8879,25811,Gold,300000,2023-12-19
8880,38030,Business,1000000,2024-01-12
8881,3411,Silver,50000,2024-03-23
8882,10469,Gold,150000,2023-09-26
8883,11496,Silver,150000,2023-02-07
8884,13336,Silver,50000,2024-06-12
8885,20443,Gold,300000,2024-05-13
8886,29449,Silver,75000,2024-06-23
8887,9458,Silver,100000,2023-12-25
8888,45715,Silver,75000,2023-05-05
8889,22936,Gold,200000,2024-04-20
8890,42860,Silver,75000,2023-09-30
8891,34419,Platinum,500000,2023-06-14
8892,20272,Business,750000,2023-08-07
8893,3818,Gold,200000,2023-03-14
8894,45362,Gold,200000,2024-03-21
8895,17528,Business,750000,2023-05-26
8896,48177,Silver,50000,2023-09-12
8897,39062,Platinum,750000,2024-04-20
8898,18900,Silver,150000,2024-04-02
8899,32789,Gold,150000,2023-12-15
8900,4552,Gold,300000,2023-08-31
8901,23587,Gold,200000,2024-09-01
8902,21688,Silver,150000,2024-04-26
8903,31479,Platinum,300000,2023-11-24
8904,23716,Silver,75000,2024-04-13
8905,36306,Silver,50000,2024-04-29
8906,5432,Silver,150000,2024-10-14
8907,41662,Silver,100000,2023-03-27
8908,41352,Silver,150000,2024-10-02
8909,35894,Gold,300000,2024-10-20
8910,15658,Gold,300000,2024-09-26
8911,31997,Silver,75000,2023-02-21
8912,29265,Platinum,300000,2024-03-13
8913,15617,Gold,100000,2023-08-02
8914,4583,Silver,150000,2024-04-01
8915,2461,Gold,100000,2024-02-22
8916,41325,Gold,100000,2023-09-25
8917,33178,Silver,50000,2024-02-11
8918,23576,Silver,75000,2023-09-24
8919,5285,Silver,150000,2023-07-11
8920,48084,Silver,100000,2023-12-04
8921,38245,Business,500000,2023-08-25
8922,46916,Silver,50000,2024-04-16
8923,45008,Silver,100000,2024-07-30
8924,28092,Platinum,500000,2024-02-05
8925,35036,Silver,100000,2024-05-17
8926,44731,Silver,75000,2023-04-24
8927,17263,Platinum,750000,2023-06-07
8928,48603,Gold,200000,2024-06-20
8929,9859,Silver,75000,2024-04-09
8930,10018,Silver,75000,2023-09-01
8931,21832,Silver,75000,2023-05-10
8932,23122,Gold,300000,2024-03-27
8933,35951,Gold,100000,2024-07-05
8934,6690,Platinum,750000,2024-04-19
8935,39826,Silver,100000,2024-04-15
8936,1550,Gold,150000,2023-10-30
8937,47198,Platinum,750000,2023-12-09
8938,45002,Gold,300000,2023-05-13
8939,14168,Platinum,300000,2024-05-27
8940,11652,Silver,100000,2023-05-25
8941,21552,Gold,300000,2024-01-21
8942,3411,Platinum,750000,2023-12-02
8943,48997,Silver,100000,2023-10-06
8944,38604,Gold,150000,2024-10-07
8945,15752,Silver,100000,2024-08-18
8946,10323,Gold,200000,2024-07-24
8947,11861,Platinum,750000,2023-02-04
8948,25740,Silver,50000,2024-03-29
8949,2883,Silver,75000,2023-12-18
8950,44004,Silver,50000,2024-03-22
8951,47909,Gold,100000,2024-07-08
8952,14713,Gold,300000,2024-07-26
8953,27930,Gold,200000,2024-02-17
8954,48804,Gold,300000,2024-09-01
8955,13551,Silver,150000,2024-07-19
8956,21428,Business,500000,2024-04-05
8957,30228,Gold,300000,2024-01-31
8958,17887,Platinum,750000,2023-04-23
8959,38091,Silver,75000,2024-01-31
8960,41513,Gold,100000,2023-09-15
8961,38710,Silver,50000,2023-08-15
8962,18450,Gold,100000,2024-09-30
8963,5266,Gold,150000,2023-06-08
8964,1718,Gold,200000,2024-06-09
8965,10161,Silver,150000,2024-03-21
8966,41876,Gold,200000,2024-07-03
8967,1776,Gold,300000,2024-11-18
8968,5113,Platinum,300000,2024-06-28
8969,6379,Gold,200000,2023-10-20
8970,39188,Gold,150000,2023-05-16
8971,9742,Platinum,300000,2023-06-05
8972,4218,Silver,50000,2023-08-08
8973,7966,Gold,150000,2024-05-08
8974,31805,Platinum,500000,2024-03-25
8975,40156,Silver,75000,2024-06-03
8976,35323,Silver,75000,2024-11-01
8977,24368,Gold,150000,2024-10-26
8978,48556,Gold,100000,2023-07-03
8979,6020,Platinum,300000,2023-07-08
8980,36951,Silver,150000,2024-02-05
8981,26516,Silver,75000,2023-10-28
8982,760,Gold,100000,2023-10-17
8983,24086,Platinum,300000,2023-11-18
8984,12966,Silver,75000,2023-09-23
8985,40741,Gold,150000,2023-09-25
8986,14740,Silver,75000,2023-08-30
8987,39901,Gold,200000,2024-01-12
8988,16273,Platinum,300000,2023-06-05
8989,9368,Platinum,750000,2023-02-17
8990,29758,Gold,100000,2024-06-05
8991,4145,Silver,75000,2023-06-25
8992,27286,Silver,100000,2024-04-01
8993,8991,Silver,150000,2023-06-16
8994,22501,Silver,150000,2024-07-02
8995,3273,Gold,150000,2024-08-24
8996,18447,Silver,50000,2024-03-19
8997,19059,Silver,100000,2024-02-05
8998,13984,Business,500000,2023-07-06
8999,17174,Gold,100000,2024-03-13
9000,2613,Platinum,500000,2023-07-14
9001,24647,Silver,50000,2023-03-13
9002,5779,Business,750000,2024-09-05
9003,503,Platinum,750000,2023-07-26
9004,8347,Platinum,750000,2024-03-15
9005,28363,Silver,150000,2024-04-21
9006,39453,Gold,100000,2023-12-04
9007,10529,Platinum,300000,2023-05-12
9008,30659,Silver,75000,2024-07-07
9009,15647,Platinum,500000,2023-09-10
9010,11074,Gold,300000,2023-07-18
9011,26765,Gold,100000,2024-05-08
9012,3458,Gold,300000,2024-01-27
9013,36510,Silver,150000,2023-12-18
9014,14583,Gold,200000,2024-08-28
9015,19854,Gold,100000,2023-11-15
9016,38923,Gold,300000,2023-07-27
9017,32084,Silver,150000,2023-02-07
9018,7903,Silver,50000,2024-03-20
9019,14639,Gold,100000,2024-06-22
9020,20157,Gold,150000,2023-06-08
9021,49122,Silver,50000,2023-06-27
9022,12490,Silver,100000,2024-09-23
9023,41235,Silver,50000,2024-10-24
9024,1120,Gold,150000,2024-06-28
9025,26910,Platinum,750000,2023-06-13
9026,28595,Gold,300000,2024-05-22
9027,11641,Silver,75000,2024-03-16
9028,44800,Gold,100000,2023-12-21
9029,28484,Gold,300000,2023-03-10
9030,17392,Silver,75000,2024-02-26
9031,43085,Platinum,500000,2024-08-05
9032,17643,Platinum,500000,2023-09-07
9033,15665,Silver,50000,2024-07-01
9034,30719,Silver,50000,2023-10-25
9035,46094,Silver,100000,2024-03-11
9036,8808,Gold,150000,2023-12-15
9037,35022,Gold,200000,2023-11-02
9038,30992,Platinum,500000,2023-08-31
9039,9863,Platinum,300000,2024-04-16
9040,45109,Gold,150000,2023-09-13
9041,44219,Silver,75000,2023-09-28
9042,39518,Business,500000,2024-04-09
9043,11759,Platinum,500000,2023-08-17
9044,6596,Business,1000000,2023-11-04
9045,34044,Platinum,750000,2023-05-23
9046,24677,Silver,75000,2023-03-31
9047,39079,Silver,50000,2024-02-06
9048,15448,Gold,200000,2023-09-15
9049,18004,Gold,200000,2024-10-18
9050,14908,Silver,150000,2024-09-23
9051,34940,Gold,150000,2024-03-10
9052,40367,Gold,200000,2023-06-29
9053,47635,Silver,100000,2024-04-11
9054,37392,Silver,100000,2023-09-26
9055,37447,Business,750000,2023-11-28
9056,40511,Silver,50000,2023-05-18
9057,46626,Silver,50000,2024-01-09
9058,49544,Platinum,500000,2024-02-09
9059,19403,Gold,300000,2024-02-10
9060,7712,Silver,75000,2023-02-19
9061,44800,Silver,150000,2024-01-03
9062,20996,Gold,200000,2024-04-12
9063,21570,Silver,50000,2023-05-08
9064,17932,Silver,100000,2024-03-14
9065,47756,Gold,150000,2024-06-14
9066,38693,Platinum,300000,2024-08-13
9067,13245,Silver,100000,2023-04-25
9068,17684,Silver,150000,2023-09-07
9069,21713,Silver,75000,2024-04-11
9070,22992,Gold,300000,2023-09-03
9071,36182,Gold,150000,2024-09-19
9072,23034,Platinum,300000,2023-10-01
9073,18453,Business,500000,2023-05-31
9074,653,Platinum,300000,2024-01-14
9075,34087,Platinum,500000,2024-01-30
9076,10666,Silver,75000,2024-10-30
9077,47994,Silver,75000,2024-08-18
9078,39988,Gold,150000,2024-09-07
9079,19826,Silver,100000,2023-05-20
9080,25309,Gold,150000,2024-05-28
9081,12968,Gold,100000,2024-02-14
9082,17540,Silver,100000,2024-01-22
9083,46226,Platinum,500000,2024-03-19
9084,35139,Silver,150000,2023-05-01
9085,12517,Silver,75000,2023-10-18
9086,45331,Silver,100000,2023-08-07
9087,19799,Gold,100000,2023-10-04
9088,36521,Gold,100000,2024-03-06
9089,5616,Platinum,500000,2024-04-13
9090,14669,Silver,100000,2024-09-15
9091,29903,Business,750000,2024-08-08
9092,7840,Silver,100000,2024-02-13
9093,49756,Platinum,300000,2023-11-04
9094,49266,Gold,150000,2024-04-19
9095,7599,Platinum,500000,2023-09-17
9096,34009,Silver,150000,2024-11-20
9097,35154,Silver,150000,2023-08-16
9098,9211,Silver,150000,2023-01-31
9099,10199,Gold,200000,2023-02-25
9100,21525,Gold,100000,2024-06-24
9101,44436,Gold,150000,2024-03-21
9102,17505,Gold,100000,2024-01-16
9103,15184,Silver,150000,2023-09-25
9104,7649,Platinum,750000,2024-09-01
9105,9502,Gold,300000,2023-08-13
9106,35254,Gold,200000,2024-04-28
9107,34159,Gold,300000,2024-05-02
9108,6076,Platinum,750000,2024-06-12
9109,18112,Silver,50000,2023-11-18
9110,40690,Gold,200000,2023-07-30
9111,46956,Silver,150000,2023-07-27
9112,13836,Business,1000000,2023-12-23
9113,32610,Silver,75000,2024-04-18
9114,24245,Platinum,300000,2023-12-23
9115,23026,Silver,75000,2024-05-08
9116,12905,Gold,150000,2023-04-04
9117,3129,Platinum,300000,2024-03-18
9118,12926,Silver,150000,2024-04-24
9119,9703,Silver,100000,2023-10-31
9120,22694,Gold,150000,2023-05-06
9121,29036,Silver,100000,2024-05-16
9122,11040,Gold,300000,2024-04-08
9123,23974,Silver,50000,2024-08-12
9124,6055,Gold,200000,2023-05-21
9125,11010,Silver,150000,2023-08-12
9126,3815,Gold,150000,2024-04-01
9127,47335,Silver,100000,2023-12-18
9128,36426,Business,500000,2023-07-01
9129,11277,Platinum,750000,2023-08-30
9130,44156,Silver,150000,2023-11-09
9131,5069,Silver,75000,2023-09-18
9132,14814,Silver,100000,2023-07-07
9133,30206,Business,500000,2023-06-20
9134,40651,Gold,100000,2023-11-12
9135,31897,Gold,100000,2024-03-19
9136,28618,Silver,50000,2023-11-24
9137,26699,Platinum,500000,2024-04-23
9138,8503,Gold,150000,2023-11-02
9139,21871,Silver,75000,2024-02-07
9140,43638,Silver,150000,2024-01-06
9141,49464,Silver,100000,2023-08-13
9142,932,Silver,100000,2023-02-15
9143,46075,Business,1000000,2024-09-10
9144,37625,Silver,50000,2024-07-04
9145,48487,Silver,100000,2024-07-08
9146,33604,Gold,300000,2023-09-16
9147,37020,Gold,200000,2023-06-30
9148,13445,Silver,75000,2024-05-17
9149,48037,Platinum,500000,2023-10-19
9150,16725,Gold,100000,2023-11-21
9151,40625,Platinum,750000,2024-05-04
9152,26729,Silver,100000,2023-07-25
9153,46525,Silver,50000,2023-02-20
9154,26782,Gold,200000,2024-05-31
9155,24939,Platinum,500000,2023-04-01
9156,48984,Silver,100000,2024-06-25
9157,26227,Silver,150000,2023-04-28
9158,38983,Platinum,500000,2023-12-19
9159,38282,Gold,100000,2024-07-14
9160,16426,Gold,100000,2023-08-01
9161,23984,Gold,200000,2023-12-15
9162,28987,Silver,100000,2023-02-23
9163,23449,Silver,150000,2024-04-11
9164,1330,Platinum,750000,2024-01-13
9165,2302,Silver,50000,2023-12-06
9166,29757,Gold,300000,2023-10-14
9167,25509,Platinum,750000,2024-09-28
9168,40158,Business,750000,2024-02-09
9169,46114,Silver,75000,2024-06-15
9170,48312,Gold,200000,2024-03-23
9171,28753,Silver,75000,2024-11-06
9172,13630,Business,750000,2023-12-22
9173,31743,Silver,50000,2024-03-07
9174,43548,Business,750000,2024-11-03
9175,35828,Silver,150000,2023-06-13
9176,16716,Gold,200000,2024-06-23
9177,48434,Silver,150000,2023-10-18
9178,21218,Gold,200000,2024-05-28
9179,29315,Gold,300000,2023-09-10
9180,42595,Silver,50000,2023-06-07
9181,38080,Silver,50000,2024-05-16
9182,44932,Platinum,300000,2023-11-02
9183,15520,Platinum,750000,2024-12-02
9184,30313,Silver,150000,2023-05-14
9185,11400,Gold,300000,2023-04-04
9186,34785,Gold,100000,2023-05-05
9187,47647,Platinum,500000,2023-04-28
9188,6279,Silver,75000,2023-06-27
9189,429,Gold,100000,2024-01-08
9190,22943,Silver,150000,2024-08-28
9191,24123,Silver,75000,2023-06-01
9192,5150,Gold,100000,2023-10-17
9193,29308,Gold,300000,2024-05-06
9194,22510,Gold,150000,2023-03-05
9195,19397,Silver,100000,2024-06-17
9196,36828,Silver,100000,2024-01-15
9197,13756,Silver,75000,2023-09-16
9198,28069,Gold,200000,2024-05-13
9199,43364,Gold,150000,2024-05-14
9200,44395,Silver,50000,2023-05-04
9201,39178,Silver,50000,2024-02-10
9202,22303,Silver,100000,2024-08-13
9203,12620,Silver,75000,2023-09-10
9204,22573,Silver,150000,2023-08-01
9205,45697,Business,750000,2023-04-11
9206,9504,Silver,100000,2023-06-30
9207,7396,Silver,150000,2024-06-11
9208,30247,Gold,200000,2023-04-18
9209,17840,Platinum,500000,2023-03-07
9210,44221,Silver,150000,2024-01-30
9211,10246,Gold,100000,2024-04-08
9212,20845,Business,750000,2023-05-19
9213,4139,Silver,75000,2024-06-19
9214,14564,Gold,150000,2023-12-18
9215,29044,Gold,100000,2023-04-01
9216,5844,Platinum,300000,2024-02-27
9217,43184,Silver,50000,2024-03-05
9218,5229,Platinum,500000,2024-04-04
9219,2758,Business,750000,2023-11-10
9220,30886,Gold,150000,2024-02-28
9221,46598,Silver,50000,2024-02-24
9222,37266,Silver,75000,2023-12-01
9223,19608,Gold,200000,2024-06-10
9224,8122,Gold,150000,2023-08-29
9225,25757,Gold,100000,2023-06-23
9226,27565,Silver,50000,2024-05-09
9227,35134,Silver,100000,2023-07-22
9228,46358,Silver,50000,2024-07-17
9229,11517,Silver,150000,2023-07-26
9230,29893,Gold,300000,2024-03-01
9231,44601,Platinum,500000,2024-05-15
9232,22751,Silver,100000,2024-03-30
9233,18504,Silver,75000,2024-09-14
9234,18005,Silver,75000,2024-01-02
9235,26119,Gold,200000,2024-11-09
9236,37911,Silver,150000,2024-06-11
9237,21522,Silver,100000,2023-11-28
9238,14935,Silver,75000,2023-01-20
9239,4672,Gold,200000,2024-01-17
9240,720,Gold,100000,2024-04-23
9241,16742,Platinum,500000,2023-10-21
9242,45825,Gold,200000,2024-07-24
9243,27240,Silver,75000,2024-03-21
9244,19264,Gold,200000,2023-11-21
9245,15018,Silver,150000,2024-07-14
9246,5130,Silver,50000,2023-08-08
9247,23970,Silver,150000,2024-01-08
9248,10221,Gold,300000,2023-09-03
9249,29600,Gold,100000,2023-08-31
9250,1442,Silver,75000,2023-07-17
9251,2785,Platinum,750000,2024-10-13
9252,39622,Silver,100000,2024-05-16
9253,24340,Gold,200000,2023-05-19
9254,10489,Platinum,750000,2024-08-03
9255,19897,Silver,50000,2023-12-06
9256,9881,Gold,300000,2023-07-24
9257,34890,Silver,100000,2023-06-28
9258,14321,Silver,50000,2023-07-03
9259,23213,Platinum,300000,2023-05-16
9260,25290,Silver,150000,2023-06-28
9261,27634,Gold,150000,2024-07-14
9262,34266,Gold,100000,2024-07-11
9263,47584,Gold,150000,2023-06-15
9264,532,Silver,75000,2023-04-02
9265,25734,Silver,150000,2023-06-24
9266,37986,Gold,100000,2024-05-11
9267,9853,Silver,150000,2024-05-24
9268,40411,Business,500000,2023-05-16
9269,23987,Silver,75000,2024-06-24
9270,33620,Silver,50000,2023-12-18
9271,47213,Gold,150000,2024-03-10
9272,21486,Silver,50000,2023-11-04
9273,3012,Platinum,300000,2024-01-31
9274,17024,Silver,50000,2024-06-15
9275,43966,Silver,150000,2024-09-19
9276,14805,Gold,100000,2024-04-25
9277,28004,Silver,100000,2024-07-06
9278,18236,Silver,50000,2024-03-23
9279,9358,Silver,100000,2024-09-27
9280,7348,Business,750000,2023-12-30
9281,43185,Silver,150000,2023-12-17
9282,46619,Silver,100000,2024-06-24
9283,43285,Silver,100000,2023-05-27
9284,42067,Gold,100000,2024-05-24
9285,32102,Silver,100000,2023-07-16
9286,4014,Silver,150000,2023-10-28
9287,27884,Platinum,500000,2023-07-20
9288,4462,Gold,300000,2023-10-07
9289,14997,Silver,150000,2023-10-03
9290,5113,Gold,100000,2024-08-18
9291,49692,Silver,100000,2023-10-10
9292,11037,Gold,150000,2024-10-19
9293,30449,Silver,50000,2023-08-16
9294,7322,Platinum,500000,2024-02-13
9295,31415,Silver,50000,2024-05-03
9296,44863,Gold,100000,2024-03-22
9297,36384,Gold,100000,2023-05-06
9298,40962,Gold,300000,2024-04-15
9299,21864,Silver,100000,2024-08-20
9300,17388,Gold,150000,2023-08-12
9301,17921,Gold,200000,2024-04-17
9302,15474,Gold,200000,2024-05-18
9303,5790,Gold,300000,2024-05-11
9304,7883,Silver,150000,2023-09-11
9305,9971,Silver,75000,2024-10-16
9306,3565,Silver,150000,2024-01-06
9307,31247,Gold,300000,2023-07-04
9308,34375,Silver,100000,2023-05-24
9309,41370,Gold,300000,2024-05-03
9310,42948,Silver,75000,2023-09-19
9311,47346,Silver,150000,2023-10-24
9312,10223,Silver,100000,2024-04-30
9313,49468,Platinum,750000,2023-08-14
9314,4535,Gold,100000,2024-01-01
9315,3385,Silver,150000,2024-07-03
9316,31156,Silver,50000,2023-12-28
9317,34415,Gold,300000,2023-09-20
9318,24534,Gold,200000,2024-01-22
9319,36682,Silver,75000,2024-04-15
9320,177,Silver,150000,2024-05-04
9321,45659,Platinum,300000,2023-06-18
9322,2487,Gold,200000,2024-09-02
9323,13896,Silver,75000,2023-07-11
9324,12676,Platinum,500000,2024-05-10
9325,45249,Silver,75000,2024-02-26
9326,4390,Gold,200000,2024-05-14
9327,18080,Silver,100000,2024-07-17
9328,3841,Silver,100000,2023-11-14
9329,15189,Silver,50000,2023-03-17
9330,9831,Silver,75000,2024-09-22
9331,4748,Gold,150000,2024-04-24
9332,18377,Silver,150000,2024-02-22
9333,48067,Silver,100000,2024-09-21
9334,19196,Gold,200000,2023-11-08
9335,10732,Silver,100000,2024-09-10
9336,31872,Gold,150000,2024-05-26
9337,16767,Platinum,750000,2023-07-18
9338,31391,Business,750000,2023-08-01
9339,6149,Silver,75000,2023-07-30
9340,35516,Gold,150000,2024-07-23
9341,25038,Silver,50000,2023-10-01
9342,28425,Gold,200000,2024-06-01
9343,15561,Silver,50000,2023-08-16
9344,3016,Platinum,300000,2023-10-26
9345,29563,Gold,200000,2024-11-17
9346,6297,Silver,50000,2024-05-02
9347,5092,Silver,75000,2023-09-21
9348,2296,Platinum,500000,2024-12-14
9349,46270,Gold,100000,2024-02-15
9350,593,Business,750000,2023-09-23
9351,4097,Silver,50000,2024-04-03
9352,24789,Silver,100000,2024-05-06
9353,31593,Silver,75000,2023-08-25
9354,49526,Gold,200000,2023-11-02
9355,48192,Silver,150000,2024-01-10
9356,17549,Gold,100000,2024-07-18
