merchant_id,merchant_name,category
4637,Elite Fuel,Fashion
4638,Prime Hub,Grocery
4639,Urban Cafe,Healthcare
4640,Metro Fuel,E-commerce
4641,Urban Hub,Grocery
4642,Quick Fuel,Entertainment
4643,Elite Fuel,Fashion
4644,Quick Fuel,Healthcare
4645,Quick Cafe,Healthcare
4646,Quick Mart,Dining
4647,Elite Fuel,Fuel
4648,Quick Mart,Utilities
4649,Elite Store,Travel
4650,Urban Mart,Electronics
4651,Prime Cafe,Fuel
4652,Metro Hub,E-commerce
4653,Urban Cafe,Fuel
4654,Quick Cafe,Entertainment
4655,Urban Cafe,Electronics
4656,Prime Cafe,Travel
4657,Prime Mart,Travel
4658,Prime Store,Dining
4659,Prime Cafe,Fuel
4660,Quick Cafe,Electronics
4661,Urban Cafe,Healthcare
4662,Metro Cafe,Healthcare
4663,Elite Hub,Entertainment
4664,Quick Fuel,Dining
4665,Metro Store,Healthcare
4666,Quick Store,Entertainment
4667,Prime Fuel,Fashion
4668,Prime Mart,Travel
4669,Urban Hub,Dining
4670,Urban Mart,Electronics
4671,Elite Store,Electronics
4672,Quick Fuel,Utilities
4673,Prime Hub,Healthcare
4674,Metro Hub,Dining
4675,Elite Cafe,Electronics
4676,Elite Store,Travel
4677,Quick Hub,Entertainment
4678,Elite Cafe,Dining
4679,Metro Hub,Electronics
4680,Urban Cafe,Dining
4681,Metro Fuel,Fashion
4682,Prime Mart,Fuel
4683,Urban Cafe,Fuel
4684,Metro Mart,Fashion
4685,Metro Hub,Grocery
4686,Urban Fuel,Grocery
4687,Quick Fuel,Grocery
4688,Elite Fuel,Dining
4689,Metro Mart,Healthcare
4690,Urban Hub,Fuel
4691,Metro Store,Utilities
4692,Elite Cafe,Travel
4693,Quick Fuel,Fashion
4694,Quick Store,Grocery
4695,Quick Fuel,Travel
4696,Prime Hub,Healthcare
4697,Urban Cafe,Electronics
4698,Quick Mart,Grocery
4699,Urban Store,Healthcare
4700,Elite Store,Travel
4701,Metro Mart,Electronics
4702,Prime Store,Dining
4703,Urban Hub,Utilities
4704,Elite Hub,Dining
4705,Quick Store,Dining
4706,Urban Store,E-commerce
4707,Prime Mart,Utilities
4708,Prime Cafe,Utilities
4709,Quick Fuel,Travel
4710,Prime Fuel,E-commerce
4711,Urban Hub,Electronics
4712,Elite Fuel,Electronics
4713,Elite Fuel,Dining
4714,Urban Fuel,Dining
4715,Urban Fuel,Fashion
4716,Urban Fuel,Healthcare
4717,Urban Store,Dining
4718,Elite Store,E-commerce
4719,Quick Mart,Dining
4720,Prime Mart,Entertainment
4721,Quick Store,Utilities
4722,Elite Cafe,Utilities
4723,Quick Store,Utilities
4724,Urban Hub,Travel
4725,Elite Cafe,Utilities
4726,Metro Hub,Entertainment
4727,Prime Store,Electronics
4728,Elite Mart,Fuel
4729,Prime Cafe,Healthcare
4730,Prime Cafe,Electronics
4731,Quick Hub,Travel
4732,Metro Store,Travel
4733,Metro Fuel,Dining
4734,Prime Mart,Fuel
4735,Elite Mart,Electronics
4736,Urban Hub,Dining
4737,Urban Store,Travel
4738,Quick Mart,Utilities
4739,Urban Store,Electronics
4740,Urban Fuel,Electronics
4741,Urban Hub,Grocery
4742,Metro Cafe,Electronics
4743,Prime Mart,Healthcare
4744,Quick Fuel,Utilities
4745,Quick Hub,Dining
4746,Quick Cafe,Electronics
4747,Metro Mart,Fashion
4748,Urban Fuel,Fuel
4749,Metro Mart,E-commerce
4750,Prime Mart,Utilities
4751,Prime Fuel,Fuel
4752,Metro Store,Travel
4753,Prime Fuel,Electronics
4754,Metro Mart,Dining
4755,Urban Store,E-commerce
4756,Elite Store,Healthcare
4757,Quick Store,Fuel
4758,Metro Mart,Fashion
4759,Elite Fuel,E-commerce
4760,Metro Fuel,Healthcare
4761,Prime Store,Healthcare
4762,Urban Fuel,Grocery
4763,Urban Cafe,Grocery
4764,Metro Fuel,Fuel
4765,Quick Cafe,Dining
4766,Quick Fuel,Healthcare
4767,Metro Mart,Entertainment
4768,Urban Mart,Healthcare
4769,Quick Hub,Travel
4770,Elite Hub,Fuel
4771,Elite Hub,Electronics
4772,Elite Fuel,Grocery
4773,Metro Fuel,Healthcare
4774,Prime Cafe,Fuel
4775,Prime Hub,Utilities
4776,Elite Store,Grocery
4777,Urban Fuel,Electronics
4778,Metro Mart,Grocery
4779,Prime Store,Healthcare
4780,Quick Hub,Dining
4781,Elite Mart,Fashion
4782,Prime Fuel,Dining
4783,Metro Cafe,E-commerce
4784,Prime Cafe,Healthcare
4785,Quick Hub,Electronics
4786,Urban Hub,Electronics
4787,Quick Mart,Grocery
4788,Prime Mart,Utilities
4789,Metro Hub,Utilities
4790,Urban Store,Fashion
4791,Elite Cafe,Fuel
4792,Urban Hub,Grocery
4793,Urban Cafe,Fuel
4794,Prime Store,Utilities
4795,Quick Store,Electronics
4796,Urban Store,Dining
4797,Metro Fuel,Fuel
4798,Metro Cafe,Utilities
4799,Urban Hub,Dining
4800,Quick Fuel,Utilities
4801,Urban Cafe,Entertainment
4802,Urban Store,Fuel
4803,Urban Store,E-commerce
4804,Metro Fuel,Healthcare
4805,Urban Mart,Healthcare
4806,Elite Store,Fuel
4807,Metro Store,Utilities
4808,Prime Mart,E-commerce
4809,Elite Cafe,Entertainment
4810,Urban Mart,Dining
4811,Urban Cafe,Healthcare
4812,Urban Cafe,Dining
4813,Urban Fuel,Travel
4814,Metro Store,Fuel
4815,Metro Mart,Dining
4816,Urban Fuel,Healthcare
4817,Metro Hub,E-commerce
4818,Urban Store,Travel
4819,Quick Fuel,Entertainment
4820,Prime Mart,Electronics
4821,Urban Hub,E-commerce
4822,Elite Cafe,Travel
4823,Urban Fuel,Travel
4824,Prime Hub,Entertainment
4825,Prime Store,Travel
4826,Prime Hub,Travel
4827,Prime Fuel,Travel
4828,Metro Cafe,Utilities
4829,Elite Store,Electronics
4830,Prime Cafe,Entertainment
4831,Elite Store,Utilities
4832,Urban Fuel,Utilities
4833,Quick Fuel,Entertainment
4834,Quick Cafe,Healthcare
4835,Urban Cafe,E-commerce
4836,Elite Hub,Electronics
4837,Urban Hub,Entertainment
4838,Quick Fuel,Electronics
4839,Elite Hub,Utilities
4840,Quick Fuel,Dining
4841,Quick Cafe,Grocery
4842,Quick Hub,Electronics
4843,Metro Store,Travel
4844,Metro Hub,Fuel
4845,Urban Cafe,Entertainment
4846,Quick Store,Entertainment
4847,Elite Fuel,Fashion
4848,Quick Cafe,E-commerce
4849,Elite Fuel,Entertainment
4850,Urban Fuel,Fuel
4851,Quick Hub,Fashion
4852,Metro Store,Dining
4853,Metro Cafe,Travel
4854,Urban Hub,Healthcare
4855,Metro Hub,Utilities
4856,Prime Cafe,Dining
4857,Quick Cafe,Fuel
4858,Urban Store,Entertainment
4859,Elite Fuel,E-commerce
4860,Quick Fuel,Fuel
4861,Elite Fuel,Dining
4862,Metro Fuel,Grocery
4863,Quick Mart,Utilities
4864,Metro Cafe,Fashion
4865,Urban Hub,Healthcare
4866,Metro Fuel,Entertainment
4867,Urban Hub,Fuel
4868,Elite Mart,Fuel
4869,Metro Hub,Healthcare
4870,Quick Fuel,Fuel
4871,Prime Hub,Grocery
4872,Quick Store,Travel
4873,Prime Cafe,Dining
4874,Metro Cafe,Grocery
4875,Metro Fuel,Entertainment
4876,Metro Cafe,Fuel
4877,Quick Hub,E-commerce
4878,Prime Cafe,Grocery
4879,Metro Mart,Utilities
4880,Prime Cafe,E-commerce
4881,Quick Store,Healthcare
4882,Urban Fuel,Electronics
4883,Quick Fuel,Grocery
4884,Prime Fuel,Dining
4885,Elite Fuel,Fashion
4886,Elite Fuel,Grocery
4887,Prime Store,Electronics
4888,Prime Fuel,Travel
4889,Urban Store,Dining
4890,Quick Fuel,Electronics
4891,Metro Hub,Dining
4892,Elite Fuel,Healthcare
4893,Urban Hub,Utilities
4894,Metro Hub,Entertainment
4895,Quick Store,E-commerce
4896,Quick Hub,Fuel
4897,Metro Hub,Dining
4898,Elite Store,E-commerce
4899,Urban Hub,Travel
4900,Urban Hub,Fuel
4901,Prime Mart,Utilities
4902,Elite Fuel,Fashion
4903,Urban Mart,E-commerce
4904,Metro Store,Travel
4905,Elite Mart,Healthcare
4906,Urban Cafe,Utilities
4907,Quick Store,E-commerce
4908,Urban Mart,Fashion
4909,Elite Fuel,Grocery
4910,Prime Fuel,Utilities
4911,Prime Hub,Entertainment
4912,Prime Mart,Utilities
4913,Elite Cafe,Electronics
4914,Prime Cafe,Utilities
4915,Metro Hub,Travel
4916,Quick Mart,Travel
4917,Elite Hub,Grocery
4918,Quick Fuel,Healthcare
4919,Metro Fuel,Healthcare
4920,Prime Fuel,Entertainment
4921,Urban Fuel,Healthcare
4922,Metro Fuel,Fuel
4923,Elite Fuel,Fashion
4924,Urban Mart,Entertainment
4925,Urban Mart,Healthcare
4926,Metro Fuel,Dining
4927,Urban Fuel,Fashion
4928,Prime Cafe,Dining
4929,Elite Fuel,Fashion
4930,Urban Fuel,Dining
4931,Prime Mart,Dining
4932,Elite Fuel,Grocery
4933,Quick Store,Fashion
4934,Metro Fuel,Fashion
4935,Prime Fuel,Electronics
4936,Urban Hub,Fuel
4937,Urban Store,Travel
4938,Metro Store,E-commerce
4939,Elite Hub,Travel
4940,Prime Hub,E-commerce
4941,Quick Store,Electronics
4942,Quick Store,Grocery
4943,Elite Store,Entertainment
4944,Metro Fuel,Fashion
4945,Elite Hub,Utilities
4946,Quick Store,Fashion
4947,Quick Hub,Electronics
4948,Urban Cafe,Dining
4949,Metro Cafe,Utilities
4950,Urban Fuel,Entertainment
4951,Urban Hub,Utilities
4952,Quick Cafe,Dining
4953,Metro Mart,E-commerce
4954,Quick Store,Healthcare
4955,Metro Hub,E-commerce
4956,Urban Fuel,Fuel
4957,Elite Fuel,Grocery
4958,Metro Hub,Electronics
4959,Elite Store,Dining
4960,Elite Store,Fuel
4961,Prime Hub,Electronics
4962,Prime Store,E-commerce
4963,Elite Cafe,Travel
4964,Elite Fuel,Dining
4965,Urban Store,Entertainment
4966,Elite Fuel,Grocery
4967,Urban Fuel,Fashion
4968,Quick Hub,Utilities
4969,Metro Hub,Grocery
4970,Quick Cafe,Travel
4971,Metro Store,Healthcare
4972,Elite Mart,Electronics
4973,Urban Mart,Entertainment
4974,Elite Cafe,Utilities
4975,Elite Fuel,Fashion
4976,Prime Fuel,Grocery
4977,Elite Store,Utilities
4978,Quick Store,Dining
4979,Metro Store,Utilities
4980,Elite Cafe,Dining
4981,Quick Store,Utilities
4982,Urban Mart,Utilities
4983,Metro Fuel,E-commerce
4984,Metro Mart,Fuel
4985,Metro Store,Fashion
4986,Elite Store,Fashion
4987,Metro Cafe,E-commerce
4988,Quick Mart,Utilities
4989,Elite Cafe,Fashion
4990,Quick Mart,Fashion
4991,Elite Cafe,Entertainment
4992,Quick Fuel,Electronics
4993,Urban Hub,Fashion
4994,Elite Mart,Dining
4995,Prime Fuel,Healthcare
4996,Quick Fuel,Entertainment
4997,Quick Cafe,E-commerce
4998,Quick Cafe,Travel
4999,Urban Fuel,Electronics
5000,Urban Cafe,E-commerce
