customer_id,total_spend,avg_ticket_size,txn_count,last_txn_date,first_txn_date,merchant_diversity,recency_days,frequency,monetary,active_days,spend_velocity,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,income_band,city,age,R_score,F_score,M_score,RFM_score,rfm_segment
9759,23595.13,1815.01,13,2025-04-25 23:05:00,2024-04-13 09:35:00,7,65,13,23595.13,377,62.59,0.0,0.0,0.2308,0.0787,Medium,Mumbai,75,1,2,2,5,Lost
9760,35084.6,1846.557894736842,19,2025-06-28 22:33:00,2023-11-14 05:05:00,9,1,19,35084.6,592,59.26,0.0,0.0,0.1053,0.06355,Medium,Chandigarh,29,5,3,3,11,Loyal
9761,8474.51,1412.4183333333333,6,2025-04-15 09:11:00,2024-06-06 08:17:00,4,75,6,8474.51,313,27.08,0.125,0.125,0.375,0.113,Premium,Hyderabad,62,1,1,1,3,Lost
9762,74851.93000000001,2268.240303030303,33,2025-06-23 10:57:00,2024-06-21 20:16:00,9,6,33,74851.93000000001,366,204.51,0.0,0.0,0.1515,0.21689999999999998,Low,Mumbai,71,5,5,5,15,Champions
9764,60179.4,2407.176,25,2025-06-07 05:33:00,2023-09-30 10:04:00,9,22,25,60179.4,615,97.85,0.0385,0.0,0.3077,0.40045000000000003,Medium,Delhi,41,3,4,5,12,Loyal
9765,29931.170000000002,1870.6981250000001,16,2025-06-13 09:41:00,2024-05-08 12:06:00,9,16,16,29931.170000000002,400,74.83,0.1053,0.0526,0.2105,0.19955,Medium,Chennai,25,3,3,3,9,At Risk
9766,5373.19,895.5316666666666,6,2025-03-07 16:30:00,2024-03-27 22:09:00,6,114,6,5373.19,344,15.62,0.0,0.0,0.3333,0.0179,High,Mumbai,50,1,1,1,3,Lost
9767,30327.83,1783.99,17,2025-06-28 21:42:00,2024-07-02 04:46:00,9,1,17,30327.83,361,84.01,0.0526,0.0526,0.2105,0.06335,Medium,Hyderabad,19,5,3,3,11,Loyal
9769,47836.22,1543.103870967742,31,2025-06-26 05:19:00,2024-07-09 11:03:00,8,3,31,47836.22,351,136.29,0.0312,0.0,0.25,0.0801,Medium,Chandigarh,41,5,5,4,14,Champions
9770,56312.19,2252.4876,25,2025-06-17 08:10:00,2024-06-17 19:23:00,9,12,25,56312.19,364,154.7,0.0741,0.0,0.2593,0.10486666666666666,High,Bangalore,21,4,4,5,13,Champions
9772,40134.909999999996,3087.3007692307688,13,2025-06-21 10:56:00,2023-06-04 21:55:00,9,8,13,40134.909999999996,747,53.73,0.0,0.0,0.1538,0.1338,High,Bangalore,42,4,2,4,10,Loyal
9773,33843.92,3076.72,11,2025-03-22 00:33:00,2024-02-07 14:04:00,6,99,11,33843.92,408,82.95,0.1538,0.0,0.3077,0.2256,Low,Delhi,47,1,2,3,6,Lost
9774,33665.01,1683.2505,20,2025-06-27 15:22:00,2024-06-25 20:06:00,9,2,20,33665.01,366,91.98,0.0909,0.0,0.1818,0.18225,Medium,Mumbai,34,5,4,3,12,Loyal
9776,54341.38,2090.053076923077,26,2025-06-16 11:54:00,2024-04-04 01:13:00,10,13,26,54341.38,438,124.07,0.037,0.0,0.4074,0.2139,Medium,Delhi,27,4,4,4,12,Loyal
9777,17307.79,2163.47375,8,2025-06-14 06:59:00,2024-09-26 16:28:00,6,15,8,17307.79,260,66.57,0.0,0.0,0.125,0.1154,Medium,Mumbai,28,3,1,2,6,Lost
9778,18513.670000000002,1851.3670000000002,10,2025-06-21 20:03:00,2024-05-07 18:09:00,5,8,10,18513.670000000002,410,45.16,0.0,0.0,0.1,0.1851,Premium,Delhi,56,4,2,2,8,At Risk
9779,61094.22,2656.270434782609,23,2025-06-19 23:06:00,2023-07-17 12:38:00,9,10,23,61094.22,703,86.91,0.0,0.0,0.3478,0.2506,Low,Kolkata,66,4,4,5,13,Champions
9780,10800.4,1542.9142857142856,7,2025-06-16 07:34:00,2024-08-15 14:47:00,5,13,7,10800.4,304,35.53,0.1111,0.1111,0.1111,0.144,Low,Chennai,27,4,1,1,6,Lost
9783,15316.59,2188.0842857142857,7,2025-01-20 16:51:00,2023-12-02 09:18:00,6,160,7,15316.59,415,36.91,0.125,0.0,0.0,0.2042,Medium,Mumbai,50,1,1,1,3,Lost
9784,18822.07,1447.8515384615384,13,2025-05-28 09:37:00,2024-01-10 17:02:00,6,32,13,18822.07,503,37.42,0.0667,0.0667,0.3333,0.09925,Medium,Mumbai,40,2,2,2,6,Lost
9785,72544.86,1960.6718918918918,37,2025-06-07 21:55:00,2023-09-23 14:16:00,10,22,37,72544.86,623,116.44,0.0,0.0,0.1622,0.16466666666666666,Low,Hyderabad,75,3,5,5,13,Champions
9786,22928.4,2084.4,11,2025-06-24 06:39:00,2024-10-21 07:41:00,6,5,11,22928.4,245,93.59,0.1538,0.0,0.0,0.1529,Medium,Mumbai,74,5,2,2,9,At Risk
9787,58251.740000000005,1765.2042424242427,33,2025-06-29 13:21:00,2024-09-25 18:30:00,10,0,33,58251.740000000005,276,211.06,0.0833,0.0,0.1944,0.2000666666666667,Low,Chandigarh,55,5,5,5,15,Champions
9789,17881.98,1788.1979999999999,10,2025-04-29 06:32:00,2024-01-11 15:01:00,7,61,10,17881.98,473,37.81,0.0,0.0,0.2,0.3576,High,Pune,44,1,2,2,5,Lost
9791,35839.39,2239.961875,16,2025-06-11 06:57:00,2023-10-02 06:29:00,6,18,16,35839.39,618,57.99,0.0,0.0,0.0625,0.0436,Medium,Kolkata,24,3,3,3,9,At Risk
9792,13463.95,1495.9944444444445,9,2025-04-02 13:53:00,2024-04-14 12:13:00,7,88,9,13463.95,353,38.14,0.1,0.0,0.2,0.018,Medium,Hyderabad,65,1,1,1,3,Lost
9793,108988.28,2270.5891666666666,48,2025-06-29 04:11:00,2024-07-29 00:38:00,10,0,48,108988.28,335,325.34,0.04,0.0,0.34,0.23679999999999998,Medium,Chennai,25,5,5,5,15,Champions
9794,53305.950000000004,2317.65,23,2025-06-18 13:02:00,2024-06-18 03:26:00,9,11,23,53305.950000000004,365,146.04,0.0769,0.0385,0.3077,0.14735,Premium,Chennai,27,4,4,4,12,Loyal
9795,37211.99,2067.3327777777777,18,2025-04-27 20:00:00,2023-10-15 01:44:00,9,63,18,37211.99,560,66.45,0.0526,0.0,0.4211,0.13065,High,Chennai,57,1,3,3,7,At Risk
9796,36962.81,1760.1338095238093,21,2025-06-24 15:22:00,2024-01-09 23:08:00,8,5,21,36962.81,531,69.61,0.125,0.0,0.4167,0.0428,Medium,Mumbai,45,5,4,3,12,Loyal
9798,60440.02,1888.750625,32,2025-06-12 08:55:00,2023-07-02 11:32:00,10,17,32,60440.02,710,85.13,0.0,0.0,0.4062,0.2394333333333333,Premium,Hyderabad,65,3,5,5,13,Champions
9799,100718.55,2517.96375,40,2025-05-16 19:53:00,2023-02-08 03:10:00,10,44,40,100718.55,828,121.64,0.0909,0.0,0.3636,0.19035000000000002,High,Hyderabad,59,2,5,5,12,Loyal
9800,21374.91,1526.7792857142856,14,2025-06-25 19:01:00,2024-07-18 04:03:00,8,4,14,21374.91,342,62.5,0.0,0.0,0.2143,0.285,Premium,Delhi,34,5,3,2,10,Loyal
9801,39528.68,1520.3338461538463,26,2025-03-24 23:36:00,2023-06-01 18:37:00,10,97,26,39528.68,662,59.71,0.0,0.0,0.3462,0.15693333333333334,Premium,Mumbai,29,1,4,4,9,At Risk
9802,53655.08,2682.754,20,2025-06-04 16:15:00,2024-05-14 23:49:00,10,25,20,53655.08,385,139.36,0.0,0.0,0.3,0.29864999999999997,Medium,Pune,60,3,4,4,11,Loyal
9803,51045.98,3190.37375,16,2025-05-27 08:49:00,2023-11-02 00:39:00,9,33,16,51045.98,572,89.24,0.1111,0.0,0.1667,0.1702,Low,Hyderabad,31,2,3,4,9,At Risk
9804,57168.74,2286.7496,25,2025-06-22 23:19:00,2023-12-06 16:55:00,10,7,25,57168.74,564,101.36,0.0,0.0,0.16,0.24676666666666666,High,Kolkata,31,4,4,5,13,Champions
9805,29231.3,3653.9125,8,2025-02-08 14:59:00,2023-10-01 13:24:00,6,141,8,29231.3,496,58.93,0.1111,0.0,0.3333,0.2923,Low,Chennai,69,1,1,3,5,Lost
9806,69013.84,1683.2643902439024,41,2025-06-08 13:37:00,2023-12-24 10:46:00,10,21,41,69013.84,532,129.73,0.0238,0.0,0.2619,0.22905,Medium,Delhi,68,3,5,5,13,Champions
9807,20636.19,1876.0172727272727,11,2025-03-19 08:01:00,2023-10-14 17:56:00,8,102,11,20636.19,521,39.61,0.0833,0.0,0.3333,0.1376,Medium,Bangalore,74,1,2,2,5,Lost
9808,62037.9,2139.2379310344827,29,2025-06-02 08:21:00,2024-05-15 01:49:00,8,27,29,62037.9,383,161.98,0.0,0.0,0.3448,0.2045,High,Chandigarh,43,3,5,5,13,Champions
9809,37150.6,1428.8692307692306,26,2025-05-07 16:17:00,2024-02-29 19:20:00,10,53,26,37150.6,432,86.0,0.037,0.0,0.4074,0.054849999999999996,Medium,Chandigarh,60,2,4,3,9,At Risk
9810,76355.3,2120.980555555556,36,2025-06-29 22:22:00,2023-12-12 20:20:00,10,0,36,76355.3,565,135.14,0.0,0.0,0.2222,0.09684999999999999,Medium,Mumbai,29,5,5,5,15,Champions
9811,40464.46,4496.051111111111,9,2025-04-14 12:18:00,2023-06-18 20:12:00,5,76,9,40464.46,665,60.85,0.1,0.0,0.0,0.1349,High,Pune,75,1,1,4,6,Lost
9812,15791.6,2255.942857142857,7,2025-03-22 23:14:00,2024-07-16 09:31:00,6,99,7,15791.6,249,63.42,0.0,0.0,0.1429,0.2106,Low,Chandigarh,21,1,1,1,3,Lost
9814,24225.82,3028.2275,8,2025-06-08 07:34:00,2023-12-16 17:29:00,6,21,8,24225.82,539,44.95,0.2143,0.2143,0.0714,0.323,Medium,Mumbai,53,3,1,2,6,Lost
9815,8284.58,1183.5114285714285,7,2025-06-02 06:11:00,2024-09-01 14:35:00,4,27,7,8284.58,273,30.35,0.0,0.125,0.0,0.0083,Medium,Mumbai,72,3,1,1,5,Lost
9816,37499.03,1785.6680952380952,21,2025-06-21 21:28:00,2024-06-04 06:40:00,8,8,21,37499.03,382,98.16,0.125,0.0,0.4583,0.28195,Premium,Kolkata,57,4,4,3,11,Loyal
9817,17684.54,1360.3492307692309,13,2025-04-25 04:16:00,2023-12-18 02:22:00,7,65,13,17684.54,494,35.8,0.0714,0.0,0.5,0.2358,Medium,Chennai,29,1,2,2,5,Lost
9818,44430.89,1851.2870833333334,24,2025-03-23 05:28:00,2024-04-03 03:42:00,7,98,24,44430.89,354,125.51,0.0,0.0,0.2083,0.19700000000000004,Low,Delhi,57,1,4,4,9,At Risk
9819,26519.39,2209.9491666666668,12,2025-06-12 21:20:00,2024-02-09 17:16:00,8,17,12,26519.39,489,54.23,0.0,0.0,0.0833,0.5304,Medium,Mumbai,61,3,2,3,8,At Risk
9820,58276.19,2775.056666666667,21,2025-05-26 23:18:00,2024-02-02 10:22:00,8,34,21,58276.19,479,121.66,0.0,0.0,0.2381,0.30865000000000004,Medium,Mumbai,46,2,4,5,11,Loyal
9821,22924.62,1910.385,12,2025-06-28 17:58:00,2023-07-23 02:32:00,9,1,12,22924.62,706,32.47,0.2,0.0,0.2667,0.4585,Premium,Chennai,52,5,2,2,9,At Risk
9823,31466.39,1430.2904545454546,22,2025-06-12 17:47:00,2024-08-08 23:26:00,9,17,22,31466.39,307,102.5,0.0,0.0,0.2273,0.13045,Low,Pune,33,3,4,3,10,Loyal
9824,84974.04,1770.2924999999998,48,2025-06-07 22:16:00,2023-07-09 00:46:00,10,22,48,84974.04,699,121.57,0.0204,0.0,0.2245,0.1671,Medium,Kolkata,53,3,5,5,13,Champions
9825,22747.2,2274.7200000000003,10,2025-03-23 02:45:00,2023-12-20 02:02:00,6,98,10,22747.2,459,49.56,0.0909,0.0,0.3636,0.4549,Low,Pune,47,1,2,2,5,Lost
9826,11551.28,1443.91,8,2025-06-28 06:01:00,2024-06-08 12:12:00,5,1,8,11551.28,384,30.08,0.3846,0.0,0.2308,0.0385,Premium,Mumbai,19,5,1,1,7,At Risk
9827,20475.3,2559.4125,8,2025-05-11 17:39:00,2024-07-23 13:19:00,7,49,8,20475.3,292,70.12,0.0,0.0,0.125,0.1365,Low,Chandigarh,61,2,1,2,5,Lost
9828,84729.72,1925.6754545454546,44,2025-06-15 22:37:00,2024-08-12 00:41:00,10,14,44,84729.72,307,275.99,0.0,0.0222,0.3111,0.1439,Medium,Hyderabad,31,4,5,5,14,Champions
9830,71239.91,2638.515185185185,27,2025-06-13 23:47:00,2024-06-01 10:03:00,9,16,27,71239.91,377,188.97,0.0667,0.0333,0.3333,0.44345,Medium,Pune,32,3,4,5,12,Loyal
9831,66041.18,2445.9696296296293,27,2025-06-27 07:53:00,2024-07-01 02:27:00,10,2,27,66041.18,361,182.94,0.0357,0.0,0.25,0.2383666666666667,High,Pune,69,5,4,5,14,Champions
9832,14907.02,1656.3355555555556,9,2024-10-07 17:30:00,2023-10-17 10:31:00,6,265,9,14907.02,356,41.87,0.0,0.0,0.2222,0.0994,Low,Delhi,63,1,1,1,3,Lost
9833,40010.84,1818.6745454545453,22,2025-06-25 01:21:00,2024-03-11 01:46:00,10,4,22,40010.84,470,85.13,0.12,0.0,0.36,0.04055,Low,Pune,42,5,4,4,13,Champions
9835,134502.85,2007.5052238805972,67,2025-06-22 09:16:00,2024-05-25 09:48:00,10,7,67,134502.85,392,343.12,0.0429,0.0,0.3429,0.23534999999999998,Low,Delhi,42,4,5,5,14,Champions
9836,44636.75,1785.47,25,2025-03-08 23:43:00,2023-08-19 04:21:00,9,113,25,44636.75,567,78.72,0.069,0.069,0.3103,0.10706666666666668,Medium,Chennai,20,1,4,4,9,At Risk
9837,72537.35,2198.1015151515153,33,2025-06-14 04:39:00,2024-01-04 08:59:00,9,15,33,72537.35,526,137.9,0.0294,0.0,0.3529,0.1612,Low,Bangalore,38,3,5,5,13,Champions
9839,45622.55,1900.9395833333335,24,2025-05-27 07:20:00,2023-06-28 14:04:00,9,33,24,45622.55,698,65.36,0.0769,0.0,0.3846,0.1329,High,Kolkata,54,2,4,4,10,Loyal
9840,37014.94,1609.3452173913045,23,2025-05-06 20:08:00,2023-03-10 16:41:00,9,54,23,37014.94,788,46.97,0.0,0.0,0.4348,0.16695000000000002,Medium,Delhi,40,2,4,3,9,At Risk
9841,31199.0,1642.0526315789473,19,2025-06-26 18:56:00,2024-07-21 21:37:00,10,3,19,31199.0,339,92.03,0.0476,0.0476,0.1905,0.24200000000000002,Premium,Chennai,75,5,3,3,11,Loyal
9843,51449.78,1978.8376923076924,26,2025-06-06 10:21:00,2023-07-21 08:39:00,10,23,26,51449.78,686,75.0,0.1562,0.0312,0.4375,0.14536666666666667,High,Kolkata,68,3,4,4,11,Loyal
9844,67588.49,2599.557307692308,26,2025-06-26 20:33:00,2024-03-16 02:16:00,9,3,26,67588.49,467,144.73,0.069,0.0345,0.2069,0.2568,Medium,Chennai,42,5,4,5,14,Champions
9845,20526.32,1368.4213333333332,15,2025-04-26 11:12:00,2024-04-03 18:54:00,7,64,15,20526.32,387,53.04,0.0625,0.0,0.25,0.1081,Low,Kolkata,47,1,3,2,6,Lost
9846,56250.53,2343.7720833333333,24,2025-06-20 02:57:00,2023-12-17 13:23:00,7,9,24,56250.53,550,102.27,0.04,0.0,0.2,0.0909,Medium,Bangalore,73,4,4,5,13,Champions
9847,19900.309999999998,1990.0309999999997,10,2025-04-17 04:37:00,2023-08-20 12:54:00,7,73,10,19900.309999999998,605,32.89,0.1667,0.0,0.3333,0.199,Low,Delhi,72,1,2,2,5,Lost
9848,24532.69,2725.854444444444,9,2025-02-18 04:45:00,2023-09-26 07:56:00,7,131,9,24532.69,510,48.1,0.25,0.0,0.1667,0.1227,Low,Pune,64,1,1,2,4,Lost
9850,31094.71,1943.419375,16,2025-06-15 16:47:00,2024-11-13 00:26:00,8,14,16,31094.71,214,145.3,0.15,0.05,0.4,0.0407,Low,Chennai,52,4,3,3,10,Loyal
9851,53081.3,2123.252,25,2025-06-14 15:19:00,2024-06-17 03:42:00,10,15,25,53081.3,362,146.63,0.0,0.0,0.24,0.4315,Medium,Chennai,70,3,4,4,11,Loyal
9853,47850.21,2990.638125,16,2025-05-23 18:07:00,2024-06-19 04:01:00,9,37,16,47850.21,338,141.57,0.0,0.0,0.4375,0.319,Low,Kolkata,35,2,3,4,9,At Risk
9854,37521.67,3752.167,10,2025-05-16 05:00:00,2023-12-22 17:35:00,8,44,10,37521.67,510,73.57,0.0,0.0909,0.3636,0.1251,Medium,Chennai,47,2,2,3,7,At Risk
9855,102914.91,2286.998,45,2025-06-29 19:29:00,2023-06-09 15:45:00,10,0,45,102914.91,751,137.04,0.1,0.0,0.24,0.17168,Medium,Delhi,65,5,5,5,15,Champions
9856,41206.549999999996,1526.1685185185183,27,2025-06-27 07:30:00,2024-03-04 06:09:00,9,2,27,41206.549999999996,480,85.85,0.069,0.0,0.1724,0.061033333333333335,Medium,Bangalore,64,5,4,4,13,Champions
9857,23841.88,1589.4586666666667,15,2025-04-23 23:27:00,2024-06-29 09:46:00,8,67,15,23841.88,298,80.01,0.0625,0.0,0.1875,0.0477,Medium,Chandigarh,35,1,3,2,6,Lost
9858,12305.119999999999,1538.1399999999999,8,2025-02-27 16:38:00,2023-12-09 20:17:00,6,122,8,12305.119999999999,445,27.65,0.1111,0.0,0.3333,0.1231,Low,Delhi,66,1,1,1,3,Lost
9859,21376.08,1943.2800000000002,11,2025-06-27 09:27:00,2024-05-30 15:18:00,7,2,11,21376.08,392,54.53,0.0,0.0,0.2727,0.285,Medium,Chennai,50,5,2,2,9,At Risk
9860,26290.52,4381.753333333333,6,2025-06-24 11:29:00,2023-10-21 22:43:00,5,5,6,26290.52,611,43.03,0.0,0.0,0.1667,0.1753,Medium,Delhi,37,5,1,2,8,At Risk
9861,14929.88,1066.4199999999998,14,2025-03-09 19:48:00,2024-04-12 23:11:00,7,112,14,14929.88,330,45.24,0.125,0.0,0.25,0.10915,Medium,Chennai,46,1,3,1,5,Lost
9863,118313.94,2957.8485,40,2025-06-27 15:44:00,2024-04-22 21:51:00,10,2,40,118313.94,430,275.15,0.0244,0.0,0.2683,0.161125,Low,Pune,22,5,5,5,15,Champions
9865,39166.13,1780.2786363636362,22,2025-06-03 00:09:00,2024-02-15 23:13:00,8,26,22,39166.13,473,82.8,0.0,0.0,0.4091,0.1543,Low,Chandigarh,25,3,4,4,11,Loyal
9866,15053.64,3763.41,4,2025-06-27 19:19:00,2024-11-15 18:50:00,3,2,4,15053.64,224,67.2,0.0,0.0,0.0,0.0502,Medium,Hyderabad,57,5,1,1,7,At Risk
9867,19194.88,1919.488,10,2025-06-24 18:38:00,2024-09-13 16:12:00,7,5,10,19194.88,284,67.59,0.0,0.0,0.0,0.128,Medium,Chandigarh,42,5,2,2,9,At Risk
9870,72219.75,1719.517857142857,42,2025-06-14 21:47:00,2023-08-10 07:50:00,10,15,42,72219.75,674,107.15,0.0222,0.0444,0.2444,0.15986666666666668,Medium,Hyderabad,45,3,5,5,13,Champions
9871,35932.0,1562.2608695652175,23,2025-04-16 01:53:00,2024-04-11 19:56:00,10,74,23,35932.0,369,97.38,0.0417,0.0,0.1667,0.06426666666666667,Medium,Delhi,57,1,4,3,8,At Risk
9872,45928.6,2087.663636363636,22,2025-06-16 09:22:00,2024-07-07 09:55:00,10,13,22,45928.6,343,133.9,0.0833,0.0,0.2083,0.2682,Low,Bangalore,74,4,4,4,12,Loyal
9873,39930.7,1426.0964285714285,28,2025-05-22 03:51:00,2023-10-21 04:58:00,8,38,28,39930.7,578,69.08,0.0,0.0,0.3214,0.13315,Medium,Bangalore,75,2,5,4,11,Loyal
9874,56848.85,2186.494230769231,26,2025-06-19 10:32:00,2024-01-01 14:12:00,9,10,26,56848.85,534,106.46,0.0968,0.0645,0.3226,0.18993333333333332,High,Chandigarh,45,4,4,5,13,Champions
9876,39532.89,1882.5185714285715,21,2025-03-16 05:53:00,2023-11-11 07:14:00,9,105,21,39532.89,490,80.68,0.087,0.0,0.2174,0.09995,Premium,Chennai,21,1,4,4,9,At Risk
9878,89967.06,2431.542162162162,37,2025-06-18 10:00:00,2023-04-16 00:04:00,10,11,37,89967.06,794,113.31,0.025,0.05,0.3,0.2149,Low,Chandigarh,19,4,5,5,14,Champions
9879,28545.14,2195.7799999999997,13,2025-06-12 13:59:00,2023-08-26 09:18:00,7,17,13,28545.14,656,43.51,0.1333,0.0,0.1333,0.2172,High,Pune,55,3,2,3,8,At Risk
9880,19296.68,1484.3600000000001,13,2025-05-29 17:11:00,2024-07-26 10:00:00,8,31,13,19296.68,307,62.86,0.0,0.0,0.0769,0.3859,Medium,Mumbai,73,2,2,2,6,Lost
9881,73626.01,1415.8848076923075,52,2025-06-29 21:51:00,2023-05-21 08:38:00,10,0,52,73626.01,770,95.62,0.0189,0.0,0.2075,0.06604,Low,Hyderabad,61,5,5,5,15,Champions
9882,36046.47,2002.5816666666667,18,2025-06-13 21:21:00,2023-03-23 19:22:00,9,16,18,36046.47,813,44.34,0.0526,0.0,0.3684,0.05155,Medium,Mumbai,59,3,3,3,9,At Risk
9883,12103.31,1512.91375,8,2025-06-20 18:59:00,2024-03-25 02:09:00,6,9,8,12103.31,452,26.78,0.1,0.1,0.1,0.0161,Low,Chandigarh,36,4,1,1,6,Lost
9884,20564.15,1869.4681818181818,11,2025-05-19 10:50:00,2024-07-15 00:47:00,7,41,11,20564.15,308,66.77,0.0,0.0,0.4545,0.1371,Medium,Mumbai,59,2,2,2,6,Lost
9888,22670.07,1889.1725,12,2025-06-21 18:56:00,2023-03-15 03:32:00,7,8,12,22670.07,829,27.35,0.0,0.0769,0.5385,0.2267,Low,Chandigarh,47,4,2,2,8,At Risk
9889,89303.7,2178.139024390244,41,2025-06-20 11:06:00,2024-04-27 04:47:00,10,9,41,89303.7,419,213.14,0.0682,0.0,0.2955,0.254875,Low,Bangalore,42,4,5,5,14,Champions
9890,21178.2,2647.275,8,2025-05-27 15:23:00,2024-01-12 21:37:00,7,33,8,21178.2,500,42.36,0.25,0.0833,0.25,0.1412,Medium,Hyderabad,50,2,1,2,5,Lost
9891,73738.48,2378.66064516129,31,2025-05-24 08:43:00,2023-07-13 22:50:00,10,36,31,73738.48,680,108.44,0.0312,0.0,0.2188,0.146275,Low,Mumbai,45,2,5,5,12,Loyal
9893,74428.39,2011.5781081081082,37,2025-06-25 19:58:00,2024-06-11 20:46:00,10,4,37,74428.39,378,196.9,0.075,0.0,0.175,0.17273333333333332,Medium,Hyderabad,70,5,5,5,15,Champions
9896,74759.64,2577.918620689655,29,2025-06-26 13:07:00,2024-06-13 14:45:00,8,3,29,74759.64,377,198.3,0.1892,0.027,0.3243,0.1465,High,Bangalore,35,5,5,5,15,Champions
9897,21904.53,1564.6092857142855,14,2025-05-21 17:56:00,2024-01-28 08:35:00,7,39,14,21904.53,479,45.73,0.1176,0.0588,0.3529,0.061450000000000005,Low,Mumbai,69,2,3,2,7,At Risk
9898,51870.329999999994,4715.484545454545,11,2025-06-15 20:55:00,2024-03-23 12:48:00,6,14,11,51870.329999999994,449,115.52,0.1429,0.0714,0.1429,0.3458,High,Kolkata,48,4,2,4,10,Loyal
9899,63074.51,2742.37,23,2025-05-19 02:28:00,2024-07-26 00:00:00,9,41,23,63074.51,297,212.37,0.04,0.04,0.24,0.3154,Premium,Chandigarh,74,2,4,5,11,Loyal
9900,27935.18,1551.9544444444446,18,2025-05-12 22:27:00,2023-10-22 16:56:00,9,48,18,27935.18,568,49.18,0.0,0.0,0.2222,0.14075,Premium,Pune,57,2,3,3,8,At Risk
9901,114281.98,2040.7496428571428,56,2025-06-24 00:19:00,2024-03-27 00:00:00,10,5,56,114281.98,454,251.72,0.0175,0.0,0.3158,0.15522,Medium,Delhi,51,5,5,5,15,Champions
9902,43111.8,2269.042105263158,19,2025-06-10 07:27:00,2024-04-19 20:15:00,9,19,19,43111.8,416,103.63,0.125,0.0833,0.5,0.17220000000000002,High,Pune,21,3,3,4,10,Loyal
9903,97073.5,3033.546875,32,2025-06-07 01:10:00,2024-02-06 19:00:00,9,22,32,97073.5,486,199.74,0.1111,0.0,0.25,0.36260000000000003,Low,Chandigarh,60,3,5,5,13,Champions
9904,23668.54,1392.2670588235294,17,2025-06-26 13:52:00,2024-06-02 11:05:00,9,3,17,23668.54,389,60.84,0.0,0.0,0.0588,0.17395,Low,Kolkata,45,5,3,2,10,Loyal
9905,26975.239999999998,1498.6244444444444,18,2025-05-25 03:09:00,2023-12-15 11:58:00,7,35,18,26975.239999999998,526,51.28,0.0,0.0,0.1667,0.044950000000000004,Medium,Bangalore,24,2,3,3,8,At Risk
9907,21366.74,1643.5953846153848,13,2025-06-24 14:53:00,2024-07-03 06:05:00,5,5,13,21366.74,356,60.02,0.0,0.0,0.0769,0.4273,High,Pune,44,5,2,2,9,At Risk
9908,71240.54000000001,1925.4200000000003,37,2025-06-10 12:20:00,2023-09-08 11:38:00,10,19,37,71240.54000000001,641,111.14,0.0513,0.0,0.2051,0.1674,Medium,Hyderabad,69,3,5,5,13,Champions
9909,44710.64,2129.078095238095,21,2025-06-09 21:48:00,2024-01-18 01:16:00,9,20,21,44710.64,508,88.01,0.125,0.0,0.1667,0.21795,Low,Delhi,54,3,4,4,11,Loyal
9910,31864.9,1874.4058823529413,17,2025-06-16 15:02:00,2023-09-16 07:25:00,7,13,17,31864.9,639,49.87,0.1053,0.0,0.1579,0.1593,High,Mumbai,40,4,3,3,10,Loyal
9911,30467.649999999998,1792.2147058823527,17,2025-06-28 18:07:00,2023-12-22 14:49:00,10,1,17,30467.649999999998,554,55.0,0.0,0.0,0.3529,0.06055,Medium,Mumbai,74,5,3,3,11,Loyal
9912,21626.9,2162.69,10,2025-04-01 07:46:00,2024-03-09 11:48:00,8,89,10,21626.9,387,55.88,0.0909,0.0,0.0909,0.0288,Medium,Bangalore,54,1,2,2,5,Lost
9913,32294.760000000002,2484.212307692308,13,2025-05-16 07:31:00,2024-04-15 10:10:00,7,44,13,32294.760000000002,395,81.76,0.0,0.0,0.2308,0.6459,Medium,Pune,74,2,2,3,7,At Risk
9915,25927.74,2357.0672727272727,11,2025-06-15 08:52:00,2023-08-06 04:42:00,7,14,11,25927.74,679,38.19,0.0833,0.0,0.1667,0.0864,Low,Kolkata,67,4,2,2,8,At Risk
9918,53562.1,1673.815625,32,2025-06-09 09:40:00,2023-09-10 05:31:00,9,20,32,53562.1,638,83.95,0.0294,0.0294,0.1471,0.13963333333333333,Medium,Hyderabad,71,3,5,4,12,Loyal
9919,23855.96,1703.9971428571428,14,2025-06-26 05:01:00,2024-10-09 11:34:00,8,3,14,23855.96,259,92.11,0.0,0.0,0.1429,0.1361,High,Pune,50,5,3,2,10,Loyal
9920,24620.42,1758.6014285714284,14,2025-05-27 03:23:00,2024-02-05 04:56:00,9,33,14,24620.42,476,51.72,0.0667,0.0,0.4667,0.0821,Medium,Mumbai,22,2,3,2,7,At Risk
9921,19460.77,2780.11,7,2025-05-03 12:34:00,2024-07-17 13:53:00,3,57,7,19460.77,289,67.34,0.125,0.0,0.25,0.3892,Low,Pune,39,2,1,2,5,Lost
9922,69859.75,2116.962121212121,33,2025-06-22 15:02:00,2024-10-19 06:33:00,10,7,33,69859.75,246,283.98,0.0571,0.0,0.1429,0.15926666666666667,High,Chandigarh,19,4,5,5,14,Champions
9924,50407.02,1866.9266666666665,27,2025-05-25 18:22:00,2024-02-14 02:47:00,8,35,27,50407.02,466,108.17,0.069,0.0,0.4138,0.28664999999999996,Low,Delhi,58,2,4,4,10,Loyal
