customer_id,income_band,city,age,total_spend,avg_ticket_size,txn_count,decline_rate,dispute_rate,late_night_ratio,avg_utilisation,spend_velocity,merchant_diversity,RFM_score,rfm_segment,rule_risk_score,anomaly_flag,final_risk_score,risk_tier
2960,High,Bangalore,19,9619.37,961.937,10,0.0,0.0,0.2,0.1283,15.27,8,5,Lost,20,0,19.34,Low Risk
2961,Low,Chennai,30,20410.12,2041.012,10,0.0909,0.0,0.2727,0.1021,54.72,6,5,Lost,20,0,14.27,Low Risk
2962,Premium,Kolkata,46,16796.43,1679.643,10,0.0,0.0,0.2,0.056,33.53,7,6,Lost,15,0,11.29,Low Risk
2963,Medium,Mumbai,18,19739.29,1233.705625,16,0.0588,0.0,0.1765,0.09345,38.25,8,8,At Risk,10,0,10.11,Low Risk
2964,High,Pune,20,80710.51,1921.6788095238092,42,0.0667,0.0,0.2667,0.2153499999999999,101.52,10,13,Champions,10,0,8.4,Low Risk
2965,Low,Bangalore,54,48987.82,2578.306315789473,19,0.0,0.1364,0.1364,0.1412,147.11,10,11,Loyal,25,0,32.58,Low Risk
2966,Low,Kolkata,56,95542.64,1802.691320754717,53,0.0351,0.0351,0.2982,0.1635,116.8,10,15,Champions,10,0,10.92,Low Risk
2969,High,Mumbai,24,23741.3,1695.8071428571427,14,0.0,0.0,0.4286,0.0368,41.58,9,10,Loyal,20,0,17.71,Low Risk
2970,Low,Chandigarh,50,13119.63,1639.95375,8,0.0,0.0,0.125,0.0262,43.73,7,6,Lost,5,0,8.14,Low Risk
2971,Medium,Kolkata,19,25484.24,2831.5822222222223,9,0.0,0.0,0.3333,0.1274,102.76,7,4,Lost,30,0,22.31,Low Risk
2972,Medium,Mumbai,23,63593.78,1413.1951111111111,45,0.0217,0.0,0.2391,0.0854,77.08,10,15,Champions,10,0,10.06,Low Risk
2973,Medium,Chennai,30,15843.39,2640.565,6,0.0,0.0,0.3333,0.1056,46.6,4,4,Lost,30,0,25.15,Low Risk
2974,Premium,Delhi,25,91204.34,2850.135625,32,0.0588,0.0,0.2059,0.3248999999999999,152.52,10,12,Loyal,10,0,13.48,Low Risk
2976,Medium,Kolkata,56,90071.89,2196.8753658536584,41,0.1087,0.0,0.2391,0.08534,174.9,9,13,Champions,25,0,22.01,Low Risk
2978,Low,Delhi,19,21459.59,2384.398888888889,9,0.0,0.1,0.1,0.0715,58.63,6,7,At Risk,17,0,24.01,Low Risk
2980,High,Pune,24,13301.36,1330.136,10,0.0,0.0,0.1,0.1774,26.39,7,4,Lost,10,0,11.83,Low Risk
2981,Medium,Pune,54,44581.44,2122.9257142857145,21,0.0435,0.0435,0.2609,0.3036,81.95,10,13,Champions,10,0,13.08,Low Risk
2982,High,Hyderabad,62,24132.0,2413.2,10,0.0,0.0909,0.1818,0.3218,65.05,4,8,At Risk,22,0,28.42,Low Risk
2983,High,Chennai,53,26378.09,2398.008181818182,11,0.0833,0.0,0.25,0.2638,72.87,7,7,At Risk,15,0,12.4,Low Risk
2984,High,Chandigarh,27,62713.31,2090.4436666666666,30,0.0,0.0,0.2,0.2774,82.74,10,15,Champions,10,0,8.89,Low Risk
2985,Medium,Chandigarh,33,56490.39,1765.3246875,32,0.0,0.0303,0.2727,0.0943,148.27,10,14,Champions,10,0,12.81,Low Risk
2986,High,Kolkata,46,12501.12,1250.112,10,0.0,0.0,0.2,0.1667,37.77,6,4,Lost,20,0,15.82,Low Risk
2987,Medium,Hyderabad,43,28337.43,1349.4014285714286,21,0.0455,0.0,0.0909,0.04395,69.12,10,12,Loyal,0,0,8.94,Low Risk
2989,High,Bangalore,42,25178.33,3147.29125,8,0.0,0.0,0.0,0.2518,87.42,6,4,Lost,10,0,20.45,Low Risk
2992,Medium,Bangalore,69,6575.02,3287.51,2,0.0,0.0,0.0,0.0329,156.55,2,3,Lost,10,1,30.09,Low Risk
2995,Medium,Pune,21,26795.33,2232.9441666666667,12,0.0,0.0,0.25,0.268,47.26,7,7,At Risk,15,0,11.73,Low Risk
2996,Low,Chennai,28,51264.58,3015.5635294117646,17,0.0,0.0556,0.3333,0.24195,65.89,9,9,At Risk,32,0,28.98,Low Risk
2998,Premium,Bangalore,30,70233.15,1950.920833333333,36,0.0,0.027,0.2703,0.06465,132.77,10,15,Champions,10,0,12.66,Low Risk
2999,Low,Pune,21,18687.49,1868.7490000000005,10,0.0,0.0,0.3,0.0623,77.54,6,6,Lost,15,0,11.06,Low Risk
3000,Medium,Hyderabad,45,68096.91,2063.5427272727275,33,0.1053,0.0263,0.2368,0.167775,116.6,10,12,Loyal,25,0,21.49,Low Risk
3001,Low,Hyderabad,32,48329.6,2684.9777777777776,18,0.0,0.0526,0.2105,0.1373,132.41,8,8,At Risk,22,0,21.82,Low Risk
3002,Premium,Chennai,54,53599.55,2330.415217391304,23,0.1154,0.0,0.2308,0.12725,109.61,9,12,Loyal,25,0,18.89,Low Risk
3003,Low,Mumbai,50,34260.95,3806.772222222222,9,0.0909,0.0909,0.0,0.0457,82.76,6,5,Lost,22,1,36.98,Low Risk
3005,Medium,Pune,20,16804.09,1867.121111111111,9,0.0,0.0,0.2222,0.056,65.9,4,7,At Risk,15,0,14.7,Low Risk
3006,Low,Chennai,34,13901.33,1985.9042857142856,7,0.125,0.0,0.375,0.0927,46.65,4,7,At Risk,40,0,33.62,Low Risk
3008,Low,Chennai,72,25611.25,2328.2954545454545,11,0.0,0.0,0.5455,0.1707,45.57,6,7,At Risk,25,0,21.81,Low Risk
3009,Medium,Kolkata,23,38976.67,2051.403684210526,19,0.05,0.0,0.2,0.199,65.62,9,12,Loyal,10,0,6.66,Low Risk
3010,High,Mumbai,66,64268.24,5355.6866666666665,12,0.0769,0.0,0.0,0.8569,168.24,9,10,Loyal,15,1,40.38,Medium Risk
3011,Medium,Pune,68,50584.09,3372.2726666666667,15,0.1176,0.0,0.1176,0.1686,175.03,8,10,Loyal,15,0,24.37,Low Risk
3012,High,Chandigarh,55,78172.41,2521.6906451612904,31,0.0303,0.0303,0.1818,0.1219,168.11,10,15,Champions,10,0,13.91,Low Risk
3013,Premium,Pune,64,19815.41,1651.2841666666666,12,0.0769,0.0,0.4615,0.0455,34.58,9,5,Lost,30,0,24.74,Low Risk
3016,High,Mumbai,35,42673.85,2133.6925,20,0.0476,0.0,0.2381,0.1944,69.39,10,12,Loyal,10,0,7.5,Low Risk
3017,Low,Hyderabad,62,88345.52,2387.7167567567567,37,0.0,0.0,0.3243,0.1742,208.85,10,15,Champions,20,0,18.15,Low Risk
3018,Low,Bangalore,35,10957.66,1095.766,10,0.0,0.0909,0.1818,0.0365,62.26,8,6,Lost,27,0,28.72,Low Risk
3019,Low,Chandigarh,25,24508.71,1167.0814285714284,21,0.0455,0.0,0.3182,0.0634,48.82,8,10,Loyal,20,0,17.23,Low Risk
3020,Medium,Chennai,35,29262.66,1950.844,15,0.1176,0.0,0.4706,0.124,54.49,7,7,At Risk,40,0,29.93,Low Risk
3021,Medium,Kolkata,72,22685.26,1745.02,13,0.0,0.0,0.1538,0.1512,51.79,8,5,Lost,20,0,13.26,Low Risk
3022,Medium,Mumbai,27,25178.27,1936.79,13,0.0,0.0,0.2308,0.0839,56.58,8,8,At Risk,10,0,6.43,Low Risk
3023,High,Hyderabad,51,21269.27,1933.57,11,0.0,0.0,0.3636,0.2127,44.68,7,8,At Risk,20,0,14.35,Low Risk
3024,Low,Delhi,26,28906.23,1605.9016666666666,18,0.1,0.0,0.2,0.0244999999999999,75.47,8,8,At Risk,10,0,10.83,Low Risk
3025,High,Pune,45,25585.9,2132.1583333333333,12,0.0,0.0,0.1667,0.0853,47.03,8,7,At Risk,15,0,10.46,Low Risk
3026,Medium,Delhi,70,16457.800000000003,1645.7800000000002,10,0.0,0.0,0.3,0.0219,26.63,5,6,Lost,15,0,15.3,Low Risk
3027,Medium,Delhi,73,88045.59,2257.579230769231,39,0.0,0.0,0.3333,0.2040333333333333,262.04,9,15,Champions,20,0,23.28,Low Risk
3028,Low,Bangalore,67,68108.65,2348.5741379310343,29,0.0645,0.0,0.0645,0.3012999999999999,327.45,10,15,Champions,0,1,19.87,Low Risk
3029,Low,Chandigarh,66,42904.49,3300.3453846153843,13,0.0,0.0,0.3846,0.0858,116.91,4,10,Loyal,20,0,25.43,Low Risk
3030,Medium,Chennai,49,32387.19,2313.3707142857143,14,0.0,0.0,0.1429,0.2159,64.9,8,7,At Risk,5,0,4.86,Low Risk
3031,High,Bangalore,20,22987.09,2089.7354545454546,11,0.0,0.0,0.1818,0.2299,34.88,5,5,Lost,20,0,17.59,Low Risk
3032,High,Hyderabad,56,73671.77,2728.584074074074,27,0.0345,0.0345,0.2414,0.21165,143.33,10,13,Champions,10,0,12.77,Low Risk
3034,Medium,Delhi,31,90197.96,2147.5704761904763,42,0.0233,0.0,0.3256,0.1143,256.24,9,15,Champions,20,0,22.82,Low Risk
3035,Medium,Kolkata,58,22998.42,2299.842,10,0.0,0.0,0.3,0.046,70.55,7,8,At Risk,10,0,8.21,Low Risk
3037,Low,Bangalore,26,6173.32,1028.8866666666663,6,0.3636,0.0909,0.2727,0.0412,19.05,4,3,Lost,62,1,64.39,Medium Risk
3039,Low,Kolkata,28,34695.39,1927.5216666666663,18,0.1,0.0,0.2,0.1282,97.19,7,10,Loyal,10,0,9.2,Low Risk
3040,High,Bangalore,56,45673.27,1631.1882142857144,28,0.0667,0.0,0.2667,0.0456499999999999,140.97,10,10,Loyal,10,0,11.48,Low Risk
3041,High,Bangalore,64,46184.91,2199.2814285714285,21,0.12,0.04,0.16,0.13645,70.73,9,11,Loyal,25,0,22.21,Low Risk
3042,High,Mumbai,57,97156.6,1766.4836363636364,55,0.0179,0.0,0.2321,0.17135,136.26,10,14,Champions,10,0,9.28,Low Risk
3043,Medium,Bangalore,25,11876.05,1187.605,10,0.1667,0.0,0.25,0.0396,46.21,6,8,At Risk,25,0,24.32,Low Risk
3044,Medium,Hyderabad,53,17885.23,1625.93,11,0.0,0.0,0.4545,0.1192,40.83,7,6,Lost,25,0,19.5,Low Risk
3046,Medium,Mumbai,71,39980.62,2855.7585714285715,14,0.125,0.0,0.125,0.1333,73.76,7,12,Loyal,15,0,18.04,Low Risk
3049,Medium,Pune,28,50286.6,1795.95,28,0.0,0.0345,0.1034,0.1554666666666666,97.08,10,11,Loyal,0,0,8.21,Low Risk
3050,High,Pune,33,80625.87,2239.6075,36,0.0,0.0,0.1667,0.2101333333333333,102.84,10,14,Champions,10,0,9.57,Low Risk
3051,High,Pune,70,59383.87,2375.3548,25,0.0,0.0,0.32,0.14845,146.27,9,13,Champions,20,0,14.93,Low Risk
3053,Low,Kolkata,50,22717.76,1893.1466666666668,12,0.0769,0.0,0.3846,0.3029,71.89,8,9,At Risk,20,0,14.54,Low Risk
3054,Medium,Pune,72,114871.45,1767.2530769230768,65,0.0441,0.0,0.2647,0.2557999999999999,352.37,10,14,Champions,10,0,21.92,Low Risk
3055,High,Pune,65,62823.35,1745.0930555555556,36,0.027,0.0,0.2162,0.1896666666666666,80.75,9,15,Champions,10,0,7.36,Low Risk
3056,Low,Delhi,44,55459.48,3961.391428571428,14,0.0625,0.0625,0.0625,0.5546,141.12,6,11,Loyal,12,1,35.32,Low Risk
3057,High,Kolkata,49,55372.79,1977.599642857143,28,0.0,0.0345,0.2414,0.1638,149.66,10,13,Champions,10,0,12.18,Low Risk
3058,Low,Pune,41,82278.4,1959.009523809524,42,0.0,0.0,0.2857,0.049,212.06,10,15,Champions,10,0,13.76,Low Risk
3059,Premium,Pune,56,56996.43,2374.85125,24,0.0769,0.0,0.2692,0.20515,82.84,8,11,Loyal,10,0,7.17,Low Risk
3060,Premium,Delhi,75,20677.69,2584.71125,8,0.0,0.0,0.125,0.2757,33.79,6,8,At Risk,0,0,6.06,Low Risk
3061,Premium,Kolkata,51,36829.0,1753.7619047619048,21,0.0,0.0,0.0952,0.09525,54.16,9,11,Loyal,0,0,4.16,Low Risk
3062,Medium,Mumbai,42,60009.71,2000.323666666667,30,0.0323,0.0,0.2903,0.30005,84.64,10,13,Champions,10,0,8.74,Low Risk
3063,High,Delhi,70,46539.88,2216.1847619047617,21,0.04,0.12,0.4,0.2976,104.35,9,10,Loyal,45,0,42.04,Medium Risk
3064,Medium,Chandigarh,37,51148.81,2223.861304347826,23,0.0,0.0,0.2174,0.26265,80.42,9,11,Loyal,10,0,7.94,Low Risk
3065,Low,Pune,21,11363.97,1623.4242857142856,7,0.0,0.125,0.125,0.1136,18.48,4,7,At Risk,30,0,36.66,Low Risk
3066,Medium,Chandigarh,30,29637.24,2116.945714285714,14,0.0667,0.0,0.3333,0.1772999999999999,71.76,9,10,Loyal,20,0,13.49,Low Risk
3067,High,Hyderabad,55,8662.12,2165.53,4,0.0,0.0,0.25,0.0866,31.96,4,3,Lost,20,0,18.49,Low Risk
3070,Medium,Pune,57,22872.31,1906.025833333333,12,0.0714,0.0714,0.5,0.0762,49.29,9,7,At Risk,37,0,32.98,Low Risk
3072,Low,Mumbai,71,29658.14,1412.2923809523809,21,0.0,0.0,0.1905,0.0945,75.08,8,12,Loyal,10,0,8.57,Low Risk
3074,Low,Mumbai,29,28079.62,2807.962,10,0.0909,0.0,0.0909,0.2808,72.75,7,8,At Risk,0,0,9.11,Low Risk
3075,Medium,Delhi,59,59339.37,2579.972608695652,23,0.0417,0.0,0.4167,0.3611499999999999,168.58,8,13,Champions,20,0,20.6,Low Risk
3076,Medium,Hyderabad,58,49345.55,3524.682142857143,14,0.0,0.0,0.3571,0.329,79.46,9,11,Loyal,20,0,22.81,Low Risk
3077,Medium,Delhi,72,11381.44,1264.6044444444444,9,0.0909,0.0909,0.4545,0.1138,20.69,6,6,Lost,37,0,36.55,Low Risk
3079,Medium,Hyderabad,27,11040.76,849.2892307692308,13,0.0,0.0,0.3846,0.0368,22.35,7,5,Lost,30,0,28.57,Low Risk
3080,Low,Hyderabad,64,16487.84,1648.784,10,0.0,0.0,0.3,0.1099,28.04,7,6,Lost,15,0,11.31,Low Risk
3081,Low,Chennai,73,11038.69,1576.9557142857143,7,0.0,0.0,0.2857,0.1104,52.57,5,7,At Risk,15,0,12.94,Low Risk
3082,Medium,Mumbai,34,49323.8,1450.7,34,0.0286,0.0,0.2286,0.1383333333333333,73.84,10,13,Champions,10,0,9.4,Low Risk
3083,Premium,Delhi,73,79929.65,2960.357407407407,27,0.0,0.0,0.2593,0.44345,202.87,10,14,Champions,10,0,20.34,Low Risk
3084,Medium,Kolkata,20,58759.14,2670.87,22,0.0435,0.0,0.2609,0.28695,116.82,10,11,Loyal,10,0,11.06,Low Risk
3087,Medium,Chennai,55,92594.72,3192.921379310345,29,0.0938,0.0,0.125,0.1741333333333333,116.91,10,14,Champions,0,0,11.56,Low Risk
3088,Low,Pune,69,11929.24,1704.1771428571428,7,0.0,0.0,0.0,0.1591,36.37,6,3,Lost,10,0,13.85,Low Risk
3090,Low,Kolkata,31,22850.12,1428.1325,16,0.1053,0.0526,0.3158,0.1452,30.8,9,7,At Risk,52,0,40.67,Medium Risk
3091,Premium,Delhi,73,58310.02,1766.9703030303028,33,0.1081,0.0,0.2432,0.1614,74.19,9,12,Loyal,25,0,17.74,Low Risk
3092,Premium,Bangalore,34,38272.31,1913.6155,20,0.0909,0.0,0.2727,0.1989999999999999,48.75,8,11,Loyal,10,0,7.82,Low Risk
3094,Medium,Pune,27,58433.630000000005,1826.0509375,32,0.0303,0.0,0.1818,0.2357666666666666,68.99,9,14,Champions,10,0,7.3,Low Risk
3095,Low,Chennai,68,40426.45,2378.026470588235,17,0.0556,0.0,0.0556,0.1071333333333333,74.31,8,12,Loyal,0,0,5.49,Low Risk
3096,Low,Mumbai,74,10603.56,1514.794285714286,7,0.0,0.0,0.4286,0.1414,21.29,5,3,Lost,30,0,24.68,Low Risk
3097,Low,Delhi,40,15839.3,2262.7571428571428,7,0.1111,0.1111,0.2222,0.1584,91.03,4,4,Lost,60,0,53.99,Medium Risk
3098,Low,Chandigarh,43,18705.95,1870.595,10,0.0909,0.0,0.0909,0.1247,58.46,7,9,At Risk,0,0,4.5,Low Risk
3099,Medium,Chandigarh,44,51224.16,2561.208,20,0.0476,0.0,0.2381,0.19385,83.16,9,11,Loyal,10,0,8.0,Low Risk
3101,Medium,Chennai,53,35748.240000000005,1624.9200000000003,22,0.0833,0.0,0.2083,0.1676666666666666,48.51,10,12,Loyal,10,0,9.16,Low Risk
3102,Premium,Chandigarh,23,5555.92,1851.9733333333331,3,0.0,0.0,0.0,0.0074,7.96,2,3,Lost,10,1,27.96,Low Risk
3103,High,Delhi,61,14694.0,2449.0,6,0.0,0.0,0.3333,0.2939,47.71,4,4,Lost,30,0,26.17,Low Risk
3105,Medium,Chandigarh,21,39609.19,1722.138695652174,23,0.0,0.0,0.2174,0.0447,82.35,9,13,Champions,10,0,8.28,Low Risk
3106,Premium,Bangalore,45,37508.2,1562.8416666666665,24,0.1111,0.0,0.3704,0.3751,76.08,9,8,At Risk,35,0,28.68,Low Risk
3108,High,Pune,32,16844.87,2406.41,7,0.0,0.0,0.0,0.0225,65.54,5,7,At Risk,5,0,14.96,Low Risk
3109,Low,Kolkata,60,23148.08,2314.808,10,0.0,0.0,0.4,0.0772,52.73,6,5,Lost,30,0,21.22,Low Risk
3113,Low,Chennai,69,53208.13,2046.4665384615384,26,0.0345,0.069,0.3793,0.1323666666666666,125.2,10,9,At Risk,32,0,27.65,Low Risk
3115,High,Pune,72,38676.64,2275.096470588235,17,0.0,0.0,0.1765,0.16245,48.29,10,10,Loyal,10,0,9.33,Low Risk
3116,Medium,Bangalore,39,23072.45,1774.8038461538465,13,0.0,0.0,0.0769,0.2307,63.91,8,5,Lost,10,0,9.76,Low Risk
3117,Premium,Mumbai,40,45293.65,1742.0634615384615,26,0.037,0.0,0.1481,0.1277666666666666,73.53,10,10,Loyal,0,0,2.26,Low Risk
3119,Medium,Mumbai,62,93936.63,2408.631538461538,39,0.0,0.025,0.175,0.108,116.55,10,13,Champions,10,0,11.99,Low Risk
3120,High,Pune,45,3834.93,958.7325,4,0.0,0.0,0.0,0.0256,9.33,3,3,Lost,10,1,27.42,Low Risk
3121,Low,Chandigarh,54,25394.59,2539.459,10,0.0833,0.0833,0.0833,0.0508,44.01,4,5,Lost,22,0,29.57,Low Risk
3123,Low,Hyderabad,63,29019.3,2072.807142857143,14,0.0667,0.0,0.2,0.1712,49.52,7,7,At Risk,15,0,10.96,Low Risk
3124,Premium,Pune,67,17375.29,5791.763333333333,3,0.5,0.0,0.3333,0.1738,113.56,2,5,Lost,60,1,69.49,Medium Risk
3125,Low,Delhi,68,16305.9,1087.06,15,0.0625,0.0,0.3125,0.0815,26.26,6,6,Lost,25,0,21.42,Low Risk
3126,Low,Pune,55,40547.37,2134.072105263158,19,0.1304,0.0435,0.2609,0.1001,53.0,6,9,At Risk,25,0,23.16,Low Risk
3127,High,Bangalore,34,12246.08,1530.76,8,0.0,0.0,0.25,0.1633,19.91,7,4,Lost,20,0,15.53,Low Risk
3128,Premium,Hyderabad,54,63738.07,3186.9035,20,0.0909,0.0,0.2273,0.414,105.35,9,14,Champions,10,0,16.14,Low Risk
3129,High,Pune,54,9421.9,1345.9857142857145,7,0.0,0.0,0.1429,0.0314,28.55,3,4,Lost,10,0,20.43,Low Risk
3130,Medium,Pune,30,34452.38,1378.0952,25,0.0,0.0385,0.3077,0.1401,71.48,9,9,At Risk,20,0,18.57,Low Risk
3131,Premium,Delhi,67,38326.17,2017.166842105263,19,0.12,0.12,0.24,0.1044,119.03,8,9,At Risk,50,0,44.31,Medium Risk
3133,Low,Hyderabad,43,35729.31,1984.9616666666664,18,0.0,0.0,0.1667,0.091,49.42,8,9,At Risk,10,0,6.97,Low Risk
3134,Low,Mumbai,20,12816.38,2136.063333333333,6,0.0,0.0,0.3333,0.1709,99.35,6,3,Lost,30,0,21.06,Low Risk
3135,Low,Hyderabad,59,48644.54,1801.6496296296295,27,0.0357,0.0,0.2143,0.26385,123.15,10,13,Champions,10,0,8.73,Low Risk
3136,Medium,Chennai,30,13522.31,1352.231,10,0.0,0.0,0.3,0.027,32.9,7,4,Lost,20,0,16.94,Low Risk
3137,High,Kolkata,61,31503.1,1575.155,20,0.0,0.0,0.35,0.1089,75.73,7,12,Loyal,20,0,14.28,Low Risk
3138,Medium,Mumbai,41,19231.28,1201.955,16,0.0588,0.0,0.4118,0.0962,36.42,10,8,At Risk,20,0,20.07,Low Risk
3140,Medium,Delhi,69,20220.27,1838.206363636364,11,0.0,0.0,0.3636,0.2022,63.59,7,6,Lost,25,0,16.59,Low Risk
3141,High,Mumbai,23,10711.09,1338.88625,8,0.1111,0.0,0.2222,0.1428,18.5,5,7,At Risk,30,0,26.35,Low Risk
3143,Medium,Kolkata,57,12695.0,1813.571428571429,7,0.3636,0.0,0.1818,0.0846,30.66,5,3,Lost,50,0,47.69,Medium Risk
3144,Premium,Mumbai,43,20666.34,1589.7184615384615,13,0.0,0.0,0.3077,0.1378,43.69,8,8,At Risk,20,0,13.55,Low Risk
3145,Low,Pune,58,38361.22,2557.4146666666666,15,0.0,0.0625,0.25,0.2557,68.62,8,12,Loyal,22,0,21.9,Low Risk
3146,Low,Mumbai,24,14548.02,1322.547272727273,11,0.0,0.0,0.4545,0.291,23.81,7,4,Lost,30,0,26.29,Low Risk
3147,Medium,Chandigarh,68,55778.32,2324.096666666667,24,0.037,0.0741,0.3704,0.2103,144.88,9,14,Champions,32,0,27.5,Low Risk
3148,Medium,Kolkata,31,15640.37,1955.04625,8,0.0,0.0,0.25,0.0313,24.48,5,7,At Risk,15,0,14.88,Low Risk
3151,Medium,Pune,65,35033.36,2694.873846153846,13,0.0714,0.0,0.1429,0.14145,59.99,8,6,Lost,5,0,7.05,Low Risk
3152,Medium,Hyderabad,23,38829.89,1386.7817857142857,28,0.0645,0.0323,0.2258,0.19415,108.77,9,13,Champions,10,0,13.93,Low Risk
3153,Premium,Pune,47,23959.91,1497.494375,16,0.0588,0.0,0.4118,0.0319,40.89,9,7,At Risk,25,0,21.57,Low Risk
3154,Medium,Chandigarh,66,30621.56,1458.169523809524,21,0.0435,0.0435,0.3043,0.1032666666666666,67.01,8,12,Loyal,20,0,17.23,Low Risk
3155,High,Chandigarh,47,21430.75,2143.075,10,0.0,0.0909,0.2727,0.4286,67.82,7,5,Lost,32,0,31.18,Low Risk
3156,Medium,Hyderabad,22,20316.49,1846.953636363636,11,0.0,0.0,0.3636,0.2032,31.5,5,5,Lost,30,0,23.17,Low Risk
3157,Medium,Mumbai,29,25045.94,1391.441111111111,18,0.0,0.0526,0.2105,0.1252,81.85,9,6,Lost,27,0,24.14,Low Risk
3158,Medium,Kolkata,51,33792.42,1689.621,20,0.0,0.0,0.3,0.1336,48.41,7,12,Loyal,10,0,7.8,Low Risk
3159,Low,Hyderabad,55,41709.72,5213.715,8,0.0,0.0,0.25,0.4171,66.95,6,6,Lost,15,1,29.45,Low Risk
3161,Low,Mumbai,40,14408.4,1309.8545454545456,11,0.0,0.0,0.0909,0.1921,21.25,6,7,At Risk,5,0,9.74,Low Risk
3162,Low,Pune,24,41555.97,1806.781304347826,23,0.0,0.0,0.1304,0.1827,80.53,10,13,Champions,0,0,3.05,Low Risk
3163,High,Chandigarh,51,15181.45,1084.3892857142855,14,0.1765,0.0,0.2353,0.0958,25.09,7,5,Lost,35,0,30.95,Low Risk
3164,High,Delhi,44,78838.43000000001,2252.5265714285715,35,0.027,0.027,0.2973,0.218475,214.82,10,13,Champions,10,0,16.43,Low Risk
3165,Medium,Chandigarh,55,42282.07,1626.2334615384616,26,0.0,0.0,0.3462,0.2903,65.55,9,11,Loyal,20,0,15.27,Low Risk
3166,Low,Mumbai,38,14130.35,1413.035,10,0.0,0.0,0.2,0.0188,22.46,8,4,Lost,20,0,18.55,Low Risk
3167,Low,Hyderabad,75,65979.99,2537.691923076923,26,0.0,0.0,0.0769,0.6597999999999999,119.75,10,12,Loyal,8,0,23.07,Low Risk
3168,Medium,Hyderabad,20,36344.28,1580.1860869565216,23,0.0417,0.0,0.2083,0.0242,70.3,9,12,Loyal,10,0,10.32,Low Risk
3169,Medium,Bangalore,32,37206.58,2657.612857142857,14,0.0,0.0667,0.3333,0.0744,101.38,9,8,At Risk,32,0,28.65,Low Risk
3170,Premium,Delhi,21,5048.85,631.10625,8,0.1111,0.0,0.6667,0.0067,11.17,6,5,Lost,45,1,48.44,Medium Risk
3171,Premium,Chandigarh,67,86112.95,2969.412068965517,29,0.0,0.0,0.2069,0.385,264.15,9,15,Champions,10,0,23.64,Low Risk
3175,High,Mumbai,69,28815.85,2216.6038461538465,13,0.0,0.0714,0.2143,0.1198,46.4,9,8,At Risk,22,0,21.26,Low Risk
3177,Medium,Bangalore,30,39475.72,1794.3509090909092,22,0.1111,0.0741,0.2963,0.0497,107.86,9,12,Loyal,37,0,32.68,Low Risk
3178,Medium,Hyderabad,21,15447.86,2206.8371428571427,7,0.0,0.0,0.2857,0.1545,43.39,5,3,Lost,20,0,16.62,Low Risk
3179,Medium,Delhi,34,33021.13,2063.820625,16,0.0,0.0,0.0625,0.2201,80.15,8,9,At Risk,0,0,3.84,Low Risk
3180,Medium,Chennai,27,17182.13,1145.4753333333333,15,0.1176,0.0,0.1176,0.1484,71.0,6,10,Loyal,15,0,17.46,Low Risk
3181,Low,Kolkata,62,10434.18,1739.03,6,0.0,0.1429,0.2857,0.2087,30.33,4,3,Lost,45,1,46.3,Medium Risk
3184,Low,Chandigarh,55,23750.19,2159.108181818181,11,0.1538,0.0,0.3077,0.1188,81.62,7,6,Lost,40,0,28.45,Low Risk
3185,High,Chennai,43,35981.13,1635.505909090909,22,0.0833,0.0,0.25,0.0752333333333333,63.57,9,9,At Risk,10,0,8.4,Low Risk
3186,High,Hyderabad,34,78616.65,3144.666,25,0.0,0.0,0.28,0.2856,134.85,10,14,Champions,10,0,14.71,Low Risk
3187,Premium,Delhi,30,58835.03,2801.6680952380952,21,0.0455,0.0,0.0455,0.11115,82.75,9,12,Loyal,0,0,7.98,Low Risk
3189,Low,Mumbai,25,47431.68,2790.098823529412,17,0.0,0.0,0.2353,0.17235,77.38,9,12,Loyal,10,0,8.98,Low Risk
3190,Medium,Delhi,52,49266.19,1894.8534615384615,26,0.0,0.0,0.1538,0.1094,76.26,9,12,Loyal,10,0,7.01,Low Risk
3191,Low,Pune,31,43338.35,2407.686111111111,18,0.1364,0.0455,0.2727,0.12245,94.83,8,10,Loyal,25,0,21.99,Low Risk
3192,Medium,Mumbai,57,13447.48,1680.935,8,0.1111,0.0,0.5556,0.0672,23.63,5,6,Lost,40,0,36.4,Low Risk
3193,High,Bangalore,38,35906.33,2992.1941666666667,12,0.0,0.0,0.25,0.4788,125.11,7,6,Lost,15,0,20.4,Low Risk
3195,Premium,Delhi,66,27193.32,1812.888,15,0.0,0.0,0.2,0.0906,39.35,10,11,Loyal,10,0,8.25,Low Risk
3196,Medium,Chandigarh,56,17504.88,1750.488,10,0.0909,0.0,0.1818,0.175,29.57,5,7,At Risk,15,0,14.72,Low Risk
3197,Medium,Pune,34,25645.76,1115.0330434782609,23,0.0417,0.0,0.2083,0.0989,33.66,9,11,Loyal,10,0,11.81,Low Risk
3198,Medium,Pune,18,14553.0,1819.125,8,0.1111,0.0,0.1111,0.097,24.34,4,6,Lost,20,0,23.04,Low Risk
3199,Medium,Hyderabad,60,56193.81,2341.40875,24,0.0769,0.0,0.1538,0.13595,68.2,9,14,Champions,10,0,8.3,Low Risk
3201,Medium,Chennai,22,101451.2,2536.28,40,0.0,0.0,0.1,0.2627,213.13,10,14,Champions,0,0,11.89,Low Risk
3203,Low,Delhi,64,36085.67,4009.518888888889,9,0.1,0.0,0.1,0.3609,73.49,7,6,Lost,5,1,21.81,Low Risk
